CDUID,month,year,date,background_pm25
4610,8,2027,2027-08-01,0.992
4610,9,2027,2027-09-01,1.32
4610,10,2027,2027-10-01,1.184
4610,11,2027,2027-11-01,1.332
4610,12,2027,2027-12-01,1.806
4610,1,2028,2028-01-01,1.434
4610,2,2028,2028-02-01,1.478
4610,3,2028,2028-03-01,1.476
4610,4,2028,2028-04-01,1.754
4610,5,2028,2028-05-01,1.848
4610,6,2028,2028-06-01,1.938
4610,7,2028,2028-07-01,0.886
4610,8,2028,2028-08-01,0.994
4610,9,2028,2028-09-01,1.32
4610,10,2028,2028-10-01,1.178
4610,11,2028,2028-11-01,1.324
4610,12,2028,2028-12-01,1.802
4610,1,2029,2029-01-01,1.426
4610,2,2029,2029-02-01,1.472
4610,3,2029,2029-03-01,1.464
4610,4,2029,2029-04-01,1.756
4610,5,2029,2029-05-01,1.852
4610,6,2029,2029-06-01,1.942
4610,7,2029,2029-07-01,0.884
4610,8,2029,2029-08-01,0.996
4610,9,2029,2029-09-01,1.32
4610,10,2029,2029-10-01,1.172
4610,11,2029,2029-11-01,1.316
4610,12,2029,2029-12-01,1.798
4610,1,2030,2030-01-01,1.418
4610,2,2030,2030-02-01,1.466
4610,3,2030,2030-03-01,1.452
4610,4,2030,2030-04-01,1.758
4610,5,2030,2030-05-01,1.856
4610,6,2030,2030-06-01,1.946
4610,7,2030,2030-07-01,0.882
4610,8,2030,2030-08-01,0.998
4610,9,2030,2030-09-01,1.32
4610,10,2030,2030-10-01,1.166
4610,11,2030,2030-11-01,1.308
4610,12,2030,2030-12-01,1.794
4610,1,2031,2031-01-01,1.41
4610,2,2031,2031-02-01,1.46
4610,3,2031,2031-03-01,1.44
4610,4,2031,2031-04-01,1.76
4610,5,2031,2031-05-01,1.86
4610,6,2031,2031-06-01,1.95
4610,7,2031,2031-07-01,0.88
4610,8,2031,2031-08-01,1
4610,9,2031,2031-09-01,1.32
4610,10,2031,2031-10-01,1.16
4610,11,2031,2031-11-01,1.3
4610,12,2031,2031-12-01,1.79
4610,1,2032,2032-01-01,1.416
4610,2,2032,2032-02-01,1.462
4610,3,2032,2032-03-01,1.444
4610,4,2032,2032-04-01,1.768
4610,5,2032,2032-05-01,1.872
4610,6,2032,2032-06-01,1.956
4610,7,2032,2032-07-01,0.882
4610,8,2032,2032-08-01,1.002
4610,9,2032,2032-09-01,1.322
4610,10,2032,2032-10-01,1.164
4610,11,2032,2032-11-01,1.304
4610,12,2032,2032-12-01,1.798
4610,1,2033,2033-01-01,1.422
4610,2,2033,2033-02-01,1.464
4610,3,2033,2033-03-01,1.448
4610,4,2033,2033-04-01,1.776
4610,5,2033,2033-05-01,1.8840000000000001
4610,6,2033,2033-06-01,1.962
4610,7,2033,2033-07-01,0.884
4610,8,2033,2033-08-01,1.004
4610,9,2033,2033-09-01,1.324
4610,10,2033,2033-10-01,1.168
4610,11,2033,2033-11-01,1.308
4610,12,2033,2033-12-01,1.806
4610,1,2034,2034-01-01,1.428
4610,2,2034,2034-02-01,1.466
4610,3,2034,2034-03-01,1.452
4610,4,2034,2034-04-01,1.784
4610,5,2034,2034-05-01,1.896
4610,6,2034,2034-06-01,1.968
4610,7,2034,2034-07-01,0.886
4610,8,2034,2034-08-01,1.006
4610,9,2034,2034-09-01,1.326
4610,10,2034,2034-10-01,1.172
4610,11,2034,2034-11-01,1.312
4610,12,2034,2034-12-01,1.814
4610,1,2035,2035-01-01,1.434
4610,2,2035,2035-02-01,1.468
4610,3,2035,2035-03-01,1.456
4610,4,2035,2035-04-01,1.792
4610,5,2035,2035-05-01,1.908
4610,6,2035,2035-06-01,1.974
4610,7,2035,2035-07-01,0.888
4610,8,2035,2035-08-01,1.008
4610,9,2035,2035-09-01,1.328
4610,10,2035,2035-10-01,1.176
4610,11,2035,2035-11-01,1.316
4610,12,2035,2035-12-01,1.822
4610,1,2036,2036-01-01,1.44
4610,2,2036,2036-02-01,1.47
4610,3,2036,2036-03-01,1.46
4610,4,2036,2036-04-01,1.8
4610,5,2036,2036-05-01,1.92
4610,6,2036,2036-06-01,1.98
4610,7,2036,2036-07-01,0.89
4610,8,2036,2036-08-01,1.01
4610,9,2036,2036-09-01,1.33
4610,10,2036,2036-10-01,1.18
4610,11,2036,2036-11-01,1.32
4610,12,2036,2036-12-01,1.83
4611,1,2019,2019-01-01,4.94
4611,2,2019,2019-02-01,4.23
4611,3,2019,2019-03-01,4.42
4611,4,2019,2019-04-01,3.12
4611,5,2019,2019-05-01,3
4611,6,2019,2019-06-01,3.37
4611,7,2019,2019-07-01,2.48
4611,8,2019,2019-08-01,2.8
4611,9,2019,2019-09-01,3.06
4611,10,2019,2019-10-01,3.2
4611,11,2019,2019-11-01,3.54
4611,12,2019,2019-12-01,4.45
4611,1,2020,2020-01-01,4.894285714285715
4611,2,2020,2020-02-01,4.185714285714286
4611,3,2020,2020-03-01,4.348571428571429
4611,4,2020,2020-04-01,3.0985714285714288
4611,5,2020,2020-05-01,2.9885714285714284
4611,6,2020,2020-06-01,3.3542857142857145
4611,7,2020,2020-07-01,2.474285714285714
4611,8,2020,2020-08-01,2.7914285714285714
4611,9,2020,2020-09-01,3.052857142857143
4611,10,2020,2020-10-01,3.162857142857143
4611,11,2020,2020-11-01,3.5
4611,12,2020,2020-12-01,4.41
4611,1,2021,2021-01-01,4.848571428571429
4611,2,2021,2021-02-01,4.1414285714285715
4611,3,2021,2021-03-01,4.277142857142857
4611,4,2021,2021-04-01,3.0771428571428574
4611,5,2021,2021-05-01,2.9771428571428573
4611,6,2021,2021-06-01,3.3385714285714285
4611,7,2021,2021-07-01,2.4685714285714284
4611,8,2021,2021-08-01,2.782857142857143
4611,9,2021,2021-09-01,3.045714285714286
4611,10,2021,2021-10-01,3.125714285714286
4611,11,2021,2021-11-01,3.46
4611,12,2021,2021-12-01,4.37
4611,1,2022,2022-01-01,4.802857142857143
4611,2,2022,2022-02-01,4.097142857142857
4611,3,2022,2022-03-01,4.2057142857142855
4611,4,2022,2022-04-01,3.055714285714286
4611,5,2022,2022-05-01,2.9657142857142857
4611,6,2022,2022-06-01,3.322857142857143
4611,7,2022,2022-07-01,2.4628571428571426
4611,8,2022,2022-08-01,2.7742857142857145
4611,9,2022,2022-09-01,3.0385714285714287
4611,10,2022,2022-10-01,3.0885714285714285
4611,11,2022,2022-11-01,3.42
4611,12,2022,2022-12-01,4.33
4611,1,2023,2023-01-01,4.757142857142857
4611,2,2023,2023-02-01,4.052857142857143
4611,3,2023,2023-03-01,4.134285714285714
4611,4,2023,2023-04-01,3.0342857142857143
4611,5,2023,2023-05-01,2.954285714285714
4611,6,2023,2023-06-01,3.307142857142857
4611,7,2023,2023-07-01,2.4571428571428573
4611,8,2023,2023-08-01,2.7657142857142856
4611,9,2023,2023-09-01,3.031428571428571
4611,10,2023,2023-10-01,3.0514285714285716
4611,11,2023,2023-11-01,3.38
4611,12,2023,2023-12-01,4.29
4611,1,2024,2024-01-01,4.711428571428572
4611,2,2024,2024-02-01,4.008571428571429
4611,3,2024,2024-03-01,4.062857142857143
4611,4,2024,2024-04-01,3.012857142857143
4611,5,2024,2024-05-01,2.9428571428571426
4611,6,2024,2024-06-01,3.2914285714285714
4611,7,2024,2024-07-01,2.4514285714285715
4611,8,2024,2024-08-01,2.757142857142857
4611,9,2024,2024-09-01,3.024285714285714
4611,10,2024,2024-10-01,3.0142857142857142
4611,11,2024,2024-11-01,3.34
4611,12,2024,2024-12-01,4.25
4611,1,2025,2025-01-01,4.6657142857142855
4611,2,2025,2025-02-01,3.9642857142857144
4611,3,2025,2025-03-01,3.9914285714285715
4611,4,2025,2025-04-01,2.9914285714285715
4611,5,2025,2025-05-01,2.9314285714285715
4611,6,2025,2025-06-01,3.2757142857142854
4611,7,2025,2025-07-01,2.4457142857142857
4611,8,2025,2025-08-01,2.7485714285714287
4611,9,2025,2025-09-01,3.017142857142857
4611,10,2025,2025-10-01,2.9771428571428573
4611,11,2025,2025-11-01,3.3
4611,12,2025,2025-12-01,4.21
4611,1,2026,2026-01-01,4.62
4611,2,2026,2026-02-01,3.92
4611,3,2026,2026-03-01,3.92
4611,4,2026,2026-04-01,2.97
4611,5,2026,2026-05-01,2.92
4611,6,2026,2026-06-01,3.26
4611,7,2026,2026-07-01,2.44
4611,8,2026,2026-08-01,2.74
4611,9,2026,2026-09-01,3.01
4611,10,2026,2026-10-01,2.94
4611,11,2026,2026-11-01,3.26
4611,12,2026,2026-12-01,4.17
4611,1,2027,2027-01-01,4.6
4611,2,2027,2027-02-01,3.902
4611,3,2027,2027-03-01,3.898
4611,4,2027,2027-04-01,2.968
4611,5,2027,2027-05-01,2.92
4611,6,2027,2027-06-01,3.262
4611,7,2027,2027-07-01,2.442
4611,8,2027,2027-08-01,2.744
4611,9,2027,2027-09-01,3.014
4611,10,2027,2027-10-01,2.928
4611,11,2027,2027-11-01,3.2439999999999998
4611,12,2027,2027-12-01,4.154
4611,1,2028,2028-01-01,4.58
4611,2,2028,2028-02-01,3.884
4611,3,2028,2028-03-01,3.876
4611,4,2028,2028-04-01,2.966
4611,5,2028,2028-05-01,2.92
4611,6,2028,2028-06-01,3.264
4611,7,2028,2028-07-01,2.444
4611,8,2028,2028-08-01,2.748
4611,9,2028,2028-09-01,3.018
4611,10,2028,2028-10-01,2.916
4611,11,2028,2028-11-01,3.2279999999999998
4611,12,2028,2028-12-01,4.138
4611,1,2029,2029-01-01,4.56
4611,2,2029,2029-02-01,3.866
4611,3,2029,2029-03-01,3.854
4611,4,2029,2029-04-01,2.964
4611,5,2029,2029-05-01,2.92
4611,6,2029,2029-06-01,3.266
4611,7,2029,2029-07-01,2.446
4611,8,2029,2029-08-01,2.752
4611,9,2029,2029-09-01,3.022
4611,10,2029,2029-10-01,2.904
4611,11,2029,2029-11-01,3.212
4611,12,2029,2029-12-01,4.122
4611,1,2030,2030-01-01,4.54
4611,2,2030,2030-02-01,3.848
4611,3,2030,2030-03-01,3.832
4611,4,2030,2030-04-01,2.962
4611,5,2030,2030-05-01,2.92
4611,6,2030,2030-06-01,3.268
4611,7,2030,2030-07-01,2.448
4611,8,2030,2030-08-01,2.756
4611,9,2030,2030-09-01,3.026
4611,10,2030,2030-10-01,2.892
4611,11,2030,2030-11-01,3.196
4611,12,2030,2030-12-01,4.106
4611,1,2031,2031-01-01,4.52
4611,2,2031,2031-02-01,3.83
4611,3,2031,2031-03-01,3.81
4611,4,2031,2031-04-01,2.96
4611,5,2031,2031-05-01,2.92
4611,6,2031,2031-06-01,3.27
4611,7,2031,2031-07-01,2.45
4611,8,2031,2031-08-01,2.76
4611,9,2031,2031-09-01,3.03
4611,10,2031,2031-10-01,2.88
4611,11,2031,2031-11-01,3.18
4611,12,2031,2031-12-01,4.09
4611,1,2032,2032-01-01,4.524
4611,2,2032,2032-02-01,3.826
4611,3,2032,2032-03-01,3.814
4611,4,2032,2032-04-01,2.9699999999999998
4611,5,2032,2032-05-01,2.934
4611,6,2032,2032-06-01,3.28
4611,7,2032,2032-07-01,2.462
4611,8,2032,2032-08-01,2.774
4611,9,2032,2032-09-01,3.04
4611,10,2032,2032-10-01,2.886
4611,11,2032,2032-11-01,3.186
4611,12,2032,2032-12-01,4.096
4611,1,2033,2033-01-01,4.528
4611,2,2033,2033-02-01,3.822
4611,3,2033,2033-03-01,3.818
4611,4,2033,2033-04-01,2.98
4611,5,2033,2033-05-01,2.948
4611,6,2033,2033-06-01,3.29
4611,7,2033,2033-07-01,2.474
4611,8,2033,2033-08-01,2.788
4611,9,2033,2033-09-01,3.05
4611,10,2033,2033-10-01,2.892
4611,11,2033,2033-11-01,3.192
4611,12,2033,2033-12-01,4.102
4611,1,2034,2034-01-01,4.532
4611,2,2034,2034-02-01,3.818
4611,3,2034,2034-03-01,3.822
4611,4,2034,2034-04-01,2.9899999999999998
4611,5,2034,2034-05-01,2.962
4611,6,2034,2034-06-01,3.3
4611,7,2034,2034-07-01,2.4859999999999998
4611,8,2034,2034-08-01,2.802
4611,9,2034,2034-09-01,3.06
4611,10,2034,2034-10-01,2.898
4611,11,2034,2034-11-01,3.198
4611,12,2034,2034-12-01,4.108
4611,1,2035,2035-01-01,4.536
4611,2,2035,2035-02-01,3.814
4611,3,2035,2035-03-01,3.826
4611,4,2035,2035-04-01,3
4611,5,2035,2035-05-01,2.976
4611,6,2035,2035-06-01,3.31
4611,7,2035,2035-07-01,2.4979999999999998
4611,8,2035,2035-08-01,2.816
4611,9,2035,2035-09-01,3.07
4611,10,2035,2035-10-01,2.904
4611,11,2035,2035-11-01,3.204
4611,12,2035,2035-12-01,4.114
4611,1,2036,2036-01-01,4.54
4611,2,2036,2036-02-01,3.81
4611,3,2036,2036-03-01,3.83
4611,4,2036,2036-04-01,3.01
4611,5,2036,2036-05-01,2.99
4611,6,2036,2036-06-01,3.32
4611,7,2036,2036-07-01,2.51
4611,8,2036,2036-08-01,2.83
4611,9,2036,2036-09-01,3.08
4611,10,2036,2036-10-01,2.91
4611,11,2036,2036-11-01,3.21
4611,12,2036,2036-12-01,4.12
4612,1,2019,2019-01-01,2.42
4612,2,2019,2019-02-01,2
4612,3,2019,2019-03-01,2.75
4612,4,2019,2019-04-01,1.51
4612,5,2019,2019-05-01,1.19
4612,6,2019,2019-06-01,1.68
4612,7,2019,2019-07-01,1.22
4612,8,2019,2019-08-01,1.23
4612,9,2019,2019-09-01,1.55
4612,10,2019,2019-10-01,1.61
4612,11,2019,2019-11-01,1.74
4612,12,2019,2019-12-01,2.16
4612,1,2020,2020-01-01,2.3971428571428572
4612,2,2020,2020-02-01,1.977142857142857
4612,3,2020,2020-03-01,2.6871428571428573
4612,4,2020,2020-04-01,1.4885714285714287
4612,5,2020,2020-05-01,1.1785714285714286
4612,6,2020,2020-06-01,1.667142857142857
4612,7,2020,2020-07-01,1.2085714285714286
4612,8,2020,2020-08-01,1.2114285714285715
4612,9,2020,2020-09-01,1.5342857142857143
4612,10,2020,2020-10-01,1.5771428571428572
4612,11,2020,2020-11-01,1.7085714285714286
4612,12,2020,2020-12-01,2.1342857142857143
4612,1,2021,2021-01-01,2.374285714285714
4612,2,2021,2021-02-01,1.9542857142857144
4612,3,2021,2021-03-01,2.624285714285714
4612,4,2021,2021-04-01,1.467142857142857
4612,5,2021,2021-05-01,1.167142857142857
4612,6,2021,2021-06-01,1.6542857142857144
4612,7,2021,2021-07-01,1.197142857142857
4612,8,2021,2021-08-01,1.1928571428571428
4612,9,2021,2021-09-01,1.5185714285714287
4612,10,2021,2021-10-01,1.5442857142857143
4612,11,2021,2021-11-01,1.677142857142857
4612,12,2021,2021-12-01,2.1085714285714285
4612,1,2022,2022-01-01,2.3514285714285714
4612,2,2022,2022-02-01,1.9314285714285715
4612,3,2022,2022-03-01,2.5614285714285714
4612,4,2022,2022-04-01,1.4457142857142857
4612,5,2022,2022-05-01,1.1557142857142857
4612,6,2022,2022-06-01,1.6414285714285715
4612,7,2022,2022-07-01,1.1857142857142857
4612,8,2022,2022-08-01,1.1742857142857144
4612,9,2022,2022-09-01,1.502857142857143
4612,10,2022,2022-10-01,1.5114285714285713
4612,11,2022,2022-11-01,1.6457142857142857
4612,12,2022,2022-12-01,2.0828571428571427
4612,1,2023,2023-01-01,2.3285714285714283
4612,2,2023,2023-02-01,1.9085714285714286
4612,3,2023,2023-03-01,2.4985714285714287
4612,4,2023,2023-04-01,1.4242857142857144
4612,5,2023,2023-05-01,1.1442857142857144
4612,6,2023,2023-06-01,1.6285714285714286
4612,7,2023,2023-07-01,1.1742857142857142
4612,8,2023,2023-08-01,1.1557142857142857
4612,9,2023,2023-09-01,1.487142857142857
4612,10,2023,2023-10-01,1.4785714285714286
4612,11,2023,2023-11-01,1.6142857142857143
4612,12,2023,2023-12-01,2.0571428571428574
4612,1,2024,2024-01-01,2.3057142857142856
4612,2,2024,2024-02-01,1.8857142857142857
4612,3,2024,2024-03-01,2.435714285714286
4612,4,2024,2024-04-01,1.402857142857143
4612,5,2024,2024-05-01,1.132857142857143
4612,6,2024,2024-06-01,1.6157142857142857
4612,7,2024,2024-07-01,1.1628571428571428
4612,8,2024,2024-08-01,1.1371428571428572
4612,9,2024,2024-09-01,1.4714285714285713
4612,10,2024,2024-10-01,1.4457142857142857
4612,11,2024,2024-11-01,1.5828571428571427
4612,12,2024,2024-12-01,2.0314285714285716
4612,1,2025,2025-01-01,2.2828571428571425
4612,2,2025,2025-02-01,1.862857142857143
4612,3,2025,2025-03-01,2.3728571428571428
4612,4,2025,2025-04-01,1.3814285714285715
4612,5,2025,2025-05-01,1.1214285714285714
4612,6,2025,2025-06-01,1.602857142857143
4612,7,2025,2025-07-01,1.1514285714285712
4612,8,2025,2025-08-01,1.1185714285714285
4612,9,2025,2025-09-01,1.4557142857142857
4612,10,2025,2025-10-01,1.4128571428571428
4612,11,2025,2025-11-01,1.5514285714285714
4612,12,2025,2025-12-01,2.005714285714286
4612,1,2026,2026-01-01,2.26
4612,2,2026,2026-02-01,1.84
4612,3,2026,2026-03-01,2.31
4612,4,2026,2026-04-01,1.36
4612,5,2026,2026-05-01,1.11
4612,6,2026,2026-06-01,1.59
4612,7,2026,2026-07-01,1.14
4612,8,2026,2026-08-01,1.1
4612,9,2026,2026-09-01,1.44
4612,10,2026,2026-10-01,1.38
4612,11,2026,2026-11-01,1.52
4612,12,2026,2026-12-01,1.98
4612,1,2027,2027-01-01,2.25
4612,2,2027,2027-02-01,1.832
4612,3,2027,2027-03-01,2.2960000000000003
4612,4,2027,2027-04-01,1.358
4612,5,2027,2027-05-01,1.11
4612,6,2027,2027-06-01,1.59
4612,7,2027,2027-07-01,1.138
4612,8,2027,2027-08-01,1.102
4612,9,2027,2027-09-01,1.442
4612,10,2027,2027-10-01,1.3719999999999999
4612,11,2027,2027-11-01,1.51
4612,12,2027,2027-12-01,1.972
4612,1,2028,2028-01-01,2.2399999999999998
4612,2,2028,2028-02-01,1.824
4612,3,2028,2028-03-01,2.282
4612,4,2028,2028-04-01,1.356
4612,5,2028,2028-05-01,1.11
4612,6,2028,2028-06-01,1.59
4612,7,2028,2028-07-01,1.136
4612,8,2028,2028-08-01,1.104
4612,9,2028,2028-09-01,1.444
4612,10,2028,2028-10-01,1.3639999999999999
4612,11,2028,2028-11-01,1.5
4612,12,2028,2028-12-01,1.964
4612,1,2029,2029-01-01,2.23
4612,2,2029,2029-02-01,1.816
4612,3,2029,2029-03-01,2.2680000000000002
4612,4,2029,2029-04-01,1.354
4612,5,2029,2029-05-01,1.11
4612,6,2029,2029-06-01,1.59
4612,7,2029,2029-07-01,1.134
4612,8,2029,2029-08-01,1.106
4612,9,2029,2029-09-01,1.446
4612,10,2029,2029-10-01,1.356
4612,11,2029,2029-11-01,1.49
4612,12,2029,2029-12-01,1.956
4612,1,2030,2030-01-01,2.2199999999999998
4612,2,2030,2030-02-01,1.808
4612,3,2030,2030-03-01,2.254
4612,4,2030,2030-04-01,1.352
4612,5,2030,2030-05-01,1.11
4612,6,2030,2030-06-01,1.59
4612,7,2030,2030-07-01,1.132
4612,8,2030,2030-08-01,1.108
4612,9,2030,2030-09-01,1.448
4612,10,2030,2030-10-01,1.348
4612,11,2030,2030-11-01,1.48
4612,12,2030,2030-12-01,1.948
4612,1,2031,2031-01-01,2.21
4612,2,2031,2031-02-01,1.8
4612,3,2031,2031-03-01,2.24
4612,4,2031,2031-04-01,1.35
4612,5,2031,2031-05-01,1.11
4612,6,2031,2031-06-01,1.59
4612,7,2031,2031-07-01,1.13
4612,8,2031,2031-08-01,1.11
4612,9,2031,2031-09-01,1.45
4612,10,2031,2031-10-01,1.34
4612,11,2031,2031-11-01,1.47
4612,12,2031,2031-12-01,1.94
4612,1,2032,2032-01-01,2.216
4612,2,2032,2032-02-01,1.802
4612,3,2032,2032-03-01,2.244
4612,4,2032,2032-04-01,1.352
4612,5,2032,2032-05-01,1.114
4612,6,2032,2032-06-01,1.596
4612,7,2032,2032-07-01,1.134
4612,8,2032,2032-08-01,1.112
4612,9,2032,2032-09-01,1.45
4612,10,2032,2032-10-01,1.344
4612,11,2032,2032-11-01,1.472
4612,12,2032,2032-12-01,1.944
4612,1,2033,2033-01-01,2.222
4612,2,2033,2033-02-01,1.804
4612,3,2033,2033-03-01,2.248
4612,4,2033,2033-04-01,1.354
4612,5,2033,2033-05-01,1.118
4612,6,2033,2033-06-01,1.602
4612,7,2033,2033-07-01,1.138
4612,8,2033,2033-08-01,1.114
4612,9,2033,2033-09-01,1.45
4612,10,2033,2033-10-01,1.348
4612,11,2033,2033-11-01,1.474
4612,12,2033,2033-12-01,1.948
4612,1,2034,2034-01-01,2.228
4612,2,2034,2034-02-01,1.806
4612,3,2034,2034-03-01,2.252
4612,4,2034,2034-04-01,1.356
4612,5,2034,2034-05-01,1.1219999999999999
4612,6,2034,2034-06-01,1.608
4612,7,2034,2034-07-01,1.142
4612,8,2034,2034-08-01,1.116
4612,9,2034,2034-09-01,1.45
4612,10,2034,2034-10-01,1.352
4612,11,2034,2034-11-01,1.476
4612,12,2034,2034-12-01,1.952
4612,1,2035,2035-01-01,2.234
4612,2,2035,2035-02-01,1.808
4612,3,2035,2035-03-01,2.256
4612,4,2035,2035-04-01,1.358
4612,5,2035,2035-05-01,1.126
4612,6,2035,2035-06-01,1.614
4612,7,2035,2035-07-01,1.146
4612,8,2035,2035-08-01,1.118
4612,9,2035,2035-09-01,1.45
4612,10,2035,2035-10-01,1.356
4612,11,2035,2035-11-01,1.478
4612,12,2035,2035-12-01,1.956
4612,1,2036,2036-01-01,2.24
4612,2,2036,2036-02-01,1.81
4612,3,2036,2036-03-01,2.26
4612,4,2036,2036-04-01,1.36
4612,5,2036,2036-05-01,1.13
4612,6,2036,2036-06-01,1.62
4612,7,2036,2036-07-01,1.15
4612,8,2036,2036-08-01,1.12
4612,9,2036,2036-09-01,1.45
4612,10,2036,2036-10-01,1.36
4612,11,2036,2036-11-01,1.48
4612,12,2036,2036-12-01,1.96
4613,1,2019,2019-01-01,2.34
4613,2,2019,2019-02-01,1.66
4613,3,2019,2019-03-01,2.72
4613,4,2019,2019-04-01,1.46
4613,5,2019,2019-05-01,1.35
4613,6,2019,2019-06-01,1.69
4613,7,2019,2019-07-01,1.23
4613,8,2019,2019-08-01,1.2
4613,9,2019,2019-09-01,1.64
4613,10,2019,2019-10-01,1.6
4613,11,2019,2019-11-01,1.49
4613,12,2019,2019-12-01,2.13
4613,1,2020,2020-01-01,2.3257142857142856
4613,2,2020,2020-02-01,1.6457142857142857
4613,3,2020,2020-03-01,2.6642857142857146
4613,4,2020,2020-04-01,1.4442857142857142
4613,5,2020,2020-05-01,1.34
4613,6,2020,2020-06-01,1.677142857142857
4613,7,2020,2020-07-01,1.2185714285714286
4613,8,2020,2020-08-01,1.1828571428571428
4613,9,2020,2020-09-01,1.6242857142857141
4613,10,2020,2020-10-01,1.57
4613,11,2020,2020-11-01,1.4642857142857142
4613,12,2020,2020-12-01,2.1142857142857143
4613,1,2021,2021-01-01,2.3114285714285714
4613,2,2021,2021-02-01,1.6314285714285715
4613,3,2021,2021-03-01,2.6085714285714285
4613,4,2021,2021-04-01,1.4285714285714286
4613,5,2021,2021-05-01,1.33
4613,6,2021,2021-06-01,1.6642857142857144
4613,7,2021,2021-07-01,1.207142857142857
4613,8,2021,2021-08-01,1.1657142857142857
4613,9,2021,2021-09-01,1.6085714285714285
4613,10,2021,2021-10-01,1.54
4613,11,2021,2021-11-01,1.4385714285714286
4613,12,2021,2021-12-01,2.0985714285714283
4613,1,2022,2022-01-01,2.297142857142857
4613,2,2022,2022-02-01,1.6171428571428572
4613,3,2022,2022-03-01,2.552857142857143
4613,4,2022,2022-04-01,1.4128571428571428
4613,5,2022,2022-05-01,1.32
4613,6,2022,2022-06-01,1.6514285714285715
4613,7,2022,2022-07-01,1.1957142857142857
4613,8,2022,2022-08-01,1.1485714285714286
4613,9,2022,2022-09-01,1.5928571428571427
4613,10,2022,2022-10-01,1.51
4613,11,2022,2022-11-01,1.4128571428571428
4613,12,2022,2022-12-01,2.0828571428571427
4613,1,2023,2023-01-01,2.282857142857143
4613,2,2023,2023-02-01,1.6028571428571428
4613,3,2023,2023-03-01,2.4971428571428573
4613,4,2023,2023-04-01,1.3971428571428572
4613,5,2023,2023-05-01,1.31
4613,6,2023,2023-06-01,1.6385714285714286
4613,7,2023,2023-07-01,1.1842857142857142
4613,8,2023,2023-08-01,1.1314285714285715
4613,9,2023,2023-09-01,1.5771428571428572
4613,10,2023,2023-10-01,1.48
4613,11,2023,2023-11-01,1.3871428571428572
4613,12,2023,2023-12-01,2.067142857142857
4613,1,2024,2024-01-01,2.2685714285714287
4613,2,2024,2024-02-01,1.5885714285714285
4613,3,2024,2024-03-01,2.4414285714285713
4613,4,2024,2024-04-01,1.3814285714285715
4613,5,2024,2024-05-01,1.3
4613,6,2024,2024-06-01,1.6257142857142857
4613,7,2024,2024-07-01,1.1728571428571428
4613,8,2024,2024-08-01,1.1142857142857143
4613,9,2024,2024-09-01,1.5614285714285714
4613,10,2024,2024-10-01,1.45
4613,11,2024,2024-11-01,1.3614285714285714
4613,12,2024,2024-12-01,2.0514285714285716
4613,1,2025,2025-01-01,2.2542857142857144
4613,2,2025,2025-02-01,1.5742857142857143
4613,3,2025,2025-03-01,2.3857142857142857
4613,4,2025,2025-04-01,1.3657142857142859
4613,5,2025,2025-05-01,1.29
4613,6,2025,2025-06-01,1.612857142857143
4613,7,2025,2025-07-01,1.1614285714285713
4613,8,2025,2025-08-01,1.0971428571428572
4613,9,2025,2025-09-01,1.5457142857142858
4613,10,2025,2025-10-01,1.42
4613,11,2025,2025-11-01,1.3357142857142859
4613,12,2025,2025-12-01,2.0357142857142856
4613,1,2026,2026-01-01,2.24
4613,2,2026,2026-02-01,1.56
4613,3,2026,2026-03-01,2.33
4613,4,2026,2026-04-01,1.35
4613,5,2026,2026-05-01,1.28
4613,6,2026,2026-06-01,1.6
4613,7,2026,2026-07-01,1.15
4613,8,2026,2026-08-01,1.08
4613,9,2026,2026-09-01,1.53
4613,10,2026,2026-10-01,1.39
4613,11,2026,2026-11-01,1.31
4613,12,2026,2026-12-01,2.02
4613,1,2027,2027-01-01,2.238
4613,2,2027,2027-02-01,1.556
4613,3,2027,2027-03-01,2.318
4613,4,2027,2027-04-01,1.348
4613,5,2027,2027-05-01,1.28
4613,6,2027,2027-06-01,1.602
4613,7,2027,2027-07-01,1.148
4613,8,2027,2027-08-01,1.084
4613,9,2027,2027-09-01,1.532
4613,10,2027,2027-10-01,1.384
4613,11,2027,2027-11-01,1.304
4613,12,2027,2027-12-01,2.016
4613,1,2028,2028-01-01,2.236
4613,2,2028,2028-02-01,1.552
4613,3,2028,2028-03-01,2.306
4613,4,2028,2028-04-01,1.346
4613,5,2028,2028-05-01,1.28
4613,6,2028,2028-06-01,1.604
4613,7,2028,2028-07-01,1.146
4613,8,2028,2028-08-01,1.088
4613,9,2028,2028-09-01,1.534
4613,10,2028,2028-10-01,1.378
4613,11,2028,2028-11-01,1.298
4613,12,2028,2028-12-01,2.012
4613,1,2029,2029-01-01,2.234
4613,2,2029,2029-02-01,1.548
4613,3,2029,2029-03-01,2.294
4613,4,2029,2029-04-01,1.344
4613,5,2029,2029-05-01,1.28
4613,6,2029,2029-06-01,1.606
4613,7,2029,2029-07-01,1.144
4613,8,2029,2029-08-01,1.092
4613,9,2029,2029-09-01,1.536
4613,10,2029,2029-10-01,1.372
4613,11,2029,2029-11-01,1.292
4613,12,2029,2029-12-01,2.008
4613,1,2030,2030-01-01,2.232
4613,2,2030,2030-02-01,1.544
4613,3,2030,2030-03-01,2.282
4613,4,2030,2030-04-01,1.342
4613,5,2030,2030-05-01,1.28
4613,6,2030,2030-06-01,1.608
4613,7,2030,2030-07-01,1.142
