"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"7995","Northern Interior",7,2027,2027-07-01,0.484545454545455,0.0763566085181249,0.566422615688488,0.490066007170363,1.02597402597403,0.0783398970510632,0.562885351596518
"7996","Northern Interior",7,2027,2027-07-01,0.484545454545455,22.077295012467,22.6725068384013,0.595211825934286,1.02597402597403,22.6507312465571,23.1352767011025
"7997","Northern Interior",7,2028,2028-07-01,0.483636363636364,0.772501081135825,1.31214761878544,0.539646537649615,1.03246753246753,0.797582285068806,1.28121864870517
"7998","Northern Interior",7,2028,2028-07-01,0.483636363636364,1.28989425736248,1.79137235038265,0.501478093020173,1.03246753246753,1.33177394104308,1.81541030467944
"7999","Northern Interior",7,2028,2028-07-01,0.483636363636364,0.03997709548719,0.47315904771904,0.43318195223185,1.03246753246753,0.041275053132878,0.524911416769242
"8000","Northern Interior",7,2028,2028-07-01,0.483636363636364,4.93015001483316,5.64381698854611,0.713666973712954,1.03246753246753,5.09021982050956,5.57385618414592
"8001","Northern Interior",7,2028,2028-07-01,0.483636363636364,0.0763566085181249,0.566422615688488,0.490066007170363,1.03246753246753,0.0788357191842978,0.562472082820661
"8002","Northern Interior",7,2028,2028-07-01,0.483636363636364,22.077295012467,22.6725068384013,0.595211825934286,1.03246753246753,22.7940903050796,23.2777266687159
"8003","Northern Interior",7,2029,2029-07-01,0.482727272727273,0.772501081135825,1.31214761878544,0.539646537649615,1.03896103896104,0.802598525855402,1.28532579858268
"8004","Northern Interior",7,2029,2029-07-01,0.482727272727273,1.28989425736248,1.79137235038265,0.501478093020173,1.03896103896104,1.3401498777792,1.82287715050647
"8005","Northern Interior",7,2029,2029-07-01,0.482727272727273,0.03997709548719,0.47315904771904,0.43318195223185,1.03896103896104,0.0415346446620156,0.524261917389288
"8006","Northern Interior",7,2029,2029-07-01,0.482727272727273,4.93015001483316,5.64381698854611,0.713666973712954,1.03896103896104,5.12223378164484,5.60496105437211
"8007","Northern Interior",7,2029,2029-07-01,0.482727272727273,0.0763566085181249,0.566422615688488,0.490066007170363,1.03896103896104,0.0793315413175324,0.562058814044805
"8008","Northern Interior",7,2029,2029-07-01,0.482727272727273,22.077295012467,22.6725068384013,0.595211825934286,1.03896103896104,22.9374493636021,23.4201766363294
"8009","Northern Interior",7,2030,2030-07-01,0.481818181818182,0.772501081135825,1.31214761878544,0.539646537649615,1.04545454545455,0.807614766641999,1.28943294846018
"8010","Northern Interior",7,2030,2030-07-01,0.481818181818182,1.28989425736248,1.79137235038265,0.501478093020173,1.04545454545455,1.34852581451532,1.8303439963335
"8011","Northern Interior",7,2030,2030-07-01,0.481818181818182,0.03997709548719,0.47315904771904,0.43318195223185,1.04545454545455,0.0417942361911532,0.523612418009335
"8012","Northern Interior",7,2030,2030-07-01,0.481818181818182,4.93015001483316,5.64381698854611,0.713666973712954,1.04545454545455,5.15424774278012,5.6360659245983
"8013","Northern Interior",7,2030,2030-07-01,0.481818181818182,0.0763566085181249,0.566422615688488,0.490066007170363,1.04545454545455,0.079827363450767,0.561645545268949
"8014","Northern Interior",7,2030,2030-07-01,0.481818181818182,22.077295012467,22.6725068384013,0.595211825934286,1.04545454545455,23.0808084221246,23.5626266039428
"8015","Northern Interior",7,2031,2031-07-01,0.480909090909091,0.772501081135825,1.31214761878544,0.539646537649615,1.05194805194805,0.812631007428595,1.29354009833769
"8016","Northern Interior",7,2031,2031-07-01,0.480909090909091,1.28989425736248,1.79137235038265,0.501478093020173,1.05194805194805,1.35690175125144,1.83781084216053
"8017","Northern Interior",7,2031,2031-07-01,0.480909090909091,0.03997709548719,0.47315904771904,0.43318195223185,1.05194805194805,0.0420538277202908,0.522962918629382
"8018","Northern Interior",7,2031,2031-07-01,0.480909090909091,4.93015001483316,5.64381698854611,0.713666973712954,1.05194805194805,5.1862617039154,5.66717079482449
"8019","Northern Interior",7,2031,2031-07-01,0.480909090909091,0.0763566085181249,0.566422615688488,0.490066007170363,1.05194805194805,0.0803231855840015,0.561232276493092
"8020","Northern Interior",7,2031,2031-07-01,0.480909090909091,22.077295012467,22.6725068384013,0.595211825934286,1.05194805194805,23.2241674806471,23.7050765715562
"8021","Northern Interior",7,2032,2032-07-01,0.481636363636364,0.772501081135825,1.31214761878544,0.539646537649615,1.05844155844156,0.817647248215191,1.29928361185156
"8022","Northern Interior",7,2032,2032-07-01,0.481636363636364,1.28989425736248,1.79137235038265,0.501478093020173,1.05844155844156,1.36527768798756,1.84691405162392
"8023","Northern Interior",7,2032,2032-07-01,0.481636363636364,0.03997709548719,0.47315904771904,0.43318195223185,1.05844155844156,0.0423134192494284,0.523949782885792
"8024","Northern Interior",7,2032,2032-07-01,0.481636363636364,4.93015001483316,5.64381698854611,0.713666973712954,1.05844155844156,5.21827566505068,5.69991202868704
"8025","Northern Interior",7,2032,2032-07-01,0.481636363636364,0.0763566085181249,0.566422615688488,0.490066007170363,1.05844155844156,0.0808190077172361,0.5624553713536
"8026","Northern Interior",7,2032,2032-07-01,0.481636363636364,22.077295012467,22.6725068384013,0.595211825934286,1.05844155844156,23.3675265391696,23.849162902806
"8027","Northern Interior",7,2033,2033-07-01,0.482363636363636,0.772501081135825,1.31214761878544,0.539646537649615,1.06493506493506,0.822663489001788,1.30502712536542
"8028","Northern Interior",7,2033,2033-07-01,0.482363636363636,1.28989425736248,1.79137235038265,0.501478093020173,1.06493506493506,1.37365362472368,1.85601726108731
"8029","Northern Interior",7,2033,2033-07-01,0.482363636363636,0.03997709548719,0.47315904771904,0.43318195223185,1.06493506493506,0.0425730107785659,0.524936647142202
"8030","Northern Interior",7,2033,2033-07-01,0.482363636363636,4.93015001483316,5.64381698854611,0.713666973712954,1.06493506493506,5.25028962618596,5.7326532625496
"8031","Northern Interior",7,2033,2033-07-01,0.482363636363636,0.0763566085181249,0.566422615688488,0.490066007170363,1.06493506493506,0.0813148298504707,0.563678466214107
"8032","Northern Interior",7,2033,2033-07-01,0.482363636363636,22.077295012467,22.6725068384013,0.595211825934286,1.06493506493506,23.5108855976921,23.9932492340558
"8033","Northern Interior",7,2034,2034-07-01,0.483090909090909,0.772501081135825,1.31214761878544,0.539646537649615,1.07142857142857,0.827679729788384,1.31077063887929
"8034","Northern Interior",7,2034,2034-07-01,0.483090909090909,1.28989425736248,1.79137235038265,0.501478093020173,1.07142857142857,1.3820295614598,1.86512047055071
"8035","Northern Interior",7,2034,2034-07-01,0.483090909090909,0.03997709548719,0.47315904771904,0.43318195223185,1.07142857142857,0.0428326023077035,0.525923511398613
"8036","Northern Interior",7,2034,2034-07-01,0.483090909090909,4.93015001483316,5.64381698854611,0.713666973712954,1.07142857142857,5.28230358732124,5.76539449641215
"8037","Northern Interior",7,2034,2034-07-01,0.483090909090909,0.0763566085181249,0.566422615688488,0.490066007170363,1.07142857142857,0.0818106519837053,0.564901561074614
