"","HLTH_SERVICE_DLVR_AREA_NAME","year","month","date","pm25","scenario","background_pm25","wildfire_pm25"
"6127","Fraser South",2036,9,2036-09-01,28.4086126812195,"projection_25",2.825,24.5475162174941
"6128","Fraser South",2036,9,2036-09-01,3.86843408048741,"projection_25",2.825,1.0011766255144
"6129","Fraser South",2036,9,2036-09-01,4.87294431188331,"projection_25",2.825,1.96500575719645
"6130","Fraser South",2036,9,2036-09-01,4.43422427867698,"projection_25",2.825,1.54405320197044
"6131","Fraser South",2023,10,2023-10-01,5.17160569554756,"projection_25",2.77214285714286,2.3994628384047
"6132","Fraser South",2023,10,2023-10-01,2.79908010690245,"projection_25",2.77214285714286,0.0269372497595901
"6133","Fraser South",2023,10,2023-10-01,3.66179001962793,"projection_25",2.77214285714286,0.889647162485069
"6134","Fraser South",2023,10,2023-10-01,2.77214285714286,"projection_25",2.77214285714286,0
"6135","Fraser South",2023,10,2023-10-01,7.65339158478206,"projection_25",2.77214285714286,4.8812487276392
"6136","Fraser South",2024,10,2024-10-01,5.14868187359433,"projection_25",2.74142857142857,2.3994628384047
"6137","Fraser South",2024,10,2024-10-01,2.76845327979128,"projection_25",2.74142857142857,0.0269372497595901
"6138","Fraser South",2024,10,2024-10-01,3.6339641987269,"projection_25",2.74142857142857,0.889647162485069
"6139","Fraser South",2024,10,2024-10-01,2.74142857142857,"projection_25",2.74142857142857,0
"6140","Fraser South",2024,10,2024-10-01,7.63852550922244,"projection_25",2.74142857142857,4.8812487276392
"6141","Fraser South",2025,10,2025-10-01,5.12575805164109,"projection_25",2.71071428571429,2.3994628384047
"6142","Fraser South",2025,10,2025-10-01,2.73782645268011,"projection_25",2.71071428571429,0.0269372497595901
"6143","Fraser South",2025,10,2025-10-01,3.60613837782588,"projection_25",2.71071428571429,0.889647162485069
"6144","Fraser South",2025,10,2025-10-01,2.71071428571429,"projection_25",2.71071428571429,0
"6145","Fraser South",2025,10,2025-10-01,7.62365943366283,"projection_25",2.71071428571429,4.8812487276392
"6146","Fraser South",2026,10,2026-10-01,5.10283422968786,"projection_25",2.68,2.3994628384047
"6147","Fraser South",2026,10,2026-10-01,2.70719962556894,"projection_25",2.68,0.0269372497595901
"6148","Fraser South",2026,10,2026-10-01,3.57831255692486,"projection_25",2.68,0.889647162485069
"6149","Fraser South",2026,10,2026-10-01,2.68,"projection_25",2.68,0
"6150","Fraser South",2026,10,2026-10-01,7.60879335810322,"projection_25",2.68,4.8812487276392
"6151","Fraser South",2027,10,2027-10-01,5.09262469344892,"projection_25",2.662,2.3994628384047
"6152","Fraser South",2027,10,2027-10-01,2.68928708417205,"projection_25",2.662,0.0269372497595901
"6153","Fraser South",2027,10,2027-10-01,3.56320102173812,"projection_25",2.662,0.889647162485069
"6154","Fraser South",2027,10,2027-10-01,2.662,"projection_25",2.662,0
"6155","Fraser South",2027,10,2027-10-01,7.60664156825789,"projection_25",2.662,4.8812487276392
"6156","Fraser South",2028,10,2028-10-01,5.08241515720997,"projection_25",2.644,2.3994628384047
"6157","Fraser South",2028,10,2028-10-01,2.67137454277517,"projection_25",2.644,0.0269372497595901
"6158","Fraser South",2028,10,2028-10-01,3.54808948655139,"projection_25",2.644,0.889647162485069
"6159","Fraser South",2028,10,2028-10-01,2.644,"projection_25",2.644,0
"6160","Fraser South",2028,10,2028-10-01,7.60448977841256,"projection_25",2.644,4.8812487276392
"6161","Fraser South",2029,10,2029-10-01,5.07220562097103,"projection_25",2.626,2.3994628384047
"6162","Fraser South",2029,10,2029-10-01,2.65346200137828,"projection_25",2.626,0.0269372497595901
"6163","Fraser South",2029,10,2029-10-01,3.53297795136465,"projection_25",2.626,0.889647162485069
"6164","Fraser South",2029,10,2029-10-01,2.626,"projection_25",2.626,0
"6165","Fraser South",2029,10,2029-10-01,7.60233798856724,"projection_25",2.626,4.8812487276392
"6166","Fraser South",2030,10,2030-10-01,5.06199608473208,"projection_25",2.608,2.3994628384047
"6167","Fraser South",2030,10,2030-10-01,2.6355494599814,"projection_25",2.608,0.0269372497595901
"6168","Fraser South",2030,10,2030-10-01,3.51786641617791,"projection_25",2.608,0.889647162485069
"6169","Fraser South",2030,10,2030-10-01,2.608,"projection_25",2.608,0
"6170","Fraser South",2030,10,2030-10-01,7.60018619872191,"projection_25",2.608,4.8812487276392
"6171","Fraser South",2031,10,2031-10-01,5.05178654849313,"projection_25",2.59,2.3994628384047
"6172","Fraser South",2031,10,2031-10-01,2.61763691858451,"projection_25",2.59,0.0269372497595901
"6173","Fraser South",2031,10,2031-10-01,3.50275488099117,"projection_25",2.59,0.889647162485069
"6174","Fraser South",2031,10,2031-10-01,2.59,"projection_25",2.59,0
"6175","Fraser South",2031,10,2031-10-01,7.59803440887658,"projection_25",2.59,4.8812487276392
"6176","Fraser South",2032,10,2032-10-01,5.05557701225419,"projection_25",2.586,2.3994628384047
"6177","Fraser South",2032,10,2032-10-01,2.61372437718763,"projection_25",2.586,0.0269372497595901
"6178","Fraser South",2032,10,2032-10-01,3.50164334580444,"projection_25",2.586,0.889647162485069
"6179","Fraser South",2032,10,2032-10-01,2.586,"projection_25",2.586,0
"6180","Fraser South",2032,10,2032-10-01,7.60988261903125,"projection_25",2.586,4.8812487276392
"6181","Fraser South",2033,10,2033-10-01,5.05936747601524,"projection_25",2.582,2.3994628384047
"6182","Fraser South",2033,10,2033-10-01,2.60981183579075,"projection_25",2.582,0.0269372497595901
"6183","Fraser South",2033,10,2033-10-01,3.5005318106177,"projection_25",2.582,0.889647162485069
"6184","Fraser South",2033,10,2033-10-01,2.582,"projection_25",2.582,0
"6185","Fraser South",2033,10,2033-10-01,7.62173082918593,"projection_25",2.582,4.8812487276392
"6186","Fraser South",2034,10,2034-10-01,5.0631579397763,"projection_25",2.578,2.3994628384047
"6187","Fraser South",2034,10,2034-10-01,2.60589929439386,"projection_25",2.578,0.0269372497595901
"6188","Fraser South",2034,10,2034-10-01,3.49942027543096,"projection_25",2.578,0.889647162485069
"6189","Fraser South",2034,10,2034-10-01,2.578,"projection_25",2.578,0
"6190","Fraser South",2034,10,2034-10-01,7.6335790393406,"projection_25",2.578,4.8812487276392
"6191","Fraser South",2035,10,2035-10-01,5.06694840353735,"projection_25",2.574,2.3994628384047
"6192","Fraser South",2035,10,2035-10-01,2.60198675299698,"projection_25",2.574,0.0269372497595901
"6193","Fraser South",2035,10,2035-10-01,3.49830874024423,"projection_25",2.574,0.889647162485069
"6194","Fraser South",2035,10,2035-10-01,2.574,"projection_25",2.574,0
"6195","Fraser South",2035,10,2035-10-01,7.64542724949527,"projection_25",2.574,4.8812487276392
"6196","Fraser South",2036,10,2036-10-01,5.0707388672984,"projection_25",2.57,2.3994628384047
"6197","Fraser South",2036,10,2036-10-01,2.59807421160009,"projection_25",2.57,0.0269372497595901
"6198","Fraser South",2036,10,2036-10-01,3.49719720505749,"projection_25",2.57,0.889647162485069
"6199","Fraser South",2036,10,2036-10-01,2.57,"projection_25",2.57,0
"6200","Fraser South",2036,10,2036-10-01,7.65727545964995,"projection_25",2.57,4.8812487276392
"6201","Fraser South",2023,11,2023-11-01,3.625,"projection_25",3.625,0
"6202","Fraser South",2023,11,2023-11-01,3.7162656980057,"projection_25",3.625,0.0912656980057012
"6203","Fraser South",2023,11,2023-11-01,4.34689153439153,"projection_25",3.625,0.72189153439153
"6204","Fraser South",2023,11,2023-11-01,4.29481956989248,"projection_25",3.625,0.66981956989248
"6205","Fraser South",2023,11,2023-11-01,3.625,"projection_25",3.625,0
"6206","Fraser South",2024,11,2024-11-01,3.59,"projection_25",3.59,0
"6207","Fraser South",2024,11,2024-11-01,3.68156201520702,"projection_25",3.59,0.0912656980057012
"6208","Fraser South",2024,11,2024-11-01,4.31423533807462,"projection_25",3.59,0.72189153439153
"6209","Fraser South",2024,11,2024-11-01,4.26199430875577,"projection_25",3.59,0.66981956989248
"6210","Fraser South",2024,11,2024-11-01,3.59,"projection_25",3.59,0
"6211","Fraser South",2025,11,2025-11-01,3.555,"projection_25",3.555,0
"6212","Fraser South",2025,11,2025-11-01,3.64685833240834,"projection_25",3.555,0.0912656980057012
"6213","Fraser South",2025,11,2025-11-01,4.28157914175771,"projection_25",3.555,0.72189153439153
"6214","Fraser South",2025,11,2025-11-01,4.22916904761905,"projection_25",3.555,0.66981956989248
"6215","Fraser South",2025,11,2025-11-01,3.555,"projection_25",3.555,0
"6216","Fraser South",2026,11,2026-11-01,3.52,"projection_25",3.52,0
"6217","Fraser South",2026,11,2026-11-01,3.61215464960965,"projection_25",3.52,0.0912656980057012
"6218","Fraser South",2026,11,2026-11-01,4.2489229454408,"projection_25",3.52,0.72189153439153
"6219","Fraser South",2026,11,2026-11-01,4.19634378648234,"projection_25",3.52,0.66981956989248
"6220","Fraser South",2026,11,2026-11-01,3.52,"projection_25",3.52,0
"6221","Fraser South",2027,11,2027-11-01,3.495,"projection_25",3.495,0
"6222","Fraser South",2027,11,2027-11-01,3.58745096681097,"projection_25",3.495,0.0912656980057012
"6223","Fraser South",2027,11,2027-11-01,4.22626674912389,"projection_25",3.495,0.72189153439153
"6224","Fraser South",2027,11,2027-11-01,4.17351852534563,"projection_25",3.495,0.66981956989248
"6225","Fraser South",2027,11,2027-11-01,3.495,"projection_25",3.495,0
"6226","Fraser South",2028,11,2028-11-01,3.47,"projection_25",3.47,0
"6227","Fraser South",2028,11,2028-11-01,3.56274728401229,"projection_25",3.47,0.0912656980057012
"6228","Fraser South",2028,11,2028-11-01,4.20361055280698,"projection_25",3.47,0.72189153439153
"6229","Fraser South",2028,11,2028-11-01,4.15069326420892,"projection_25",3.47,0.66981956989248
"6230","Fraser South",2028,11,2028-11-01,3.47,"projection_25",3.47,0
"6231","Fraser South",2029,11,2029-11-01,3.445,"projection_25",3.445,0
"6232","Fraser South",2029,11,2029-11-01,3.5380436012136,"projection_25",3.445,0.0912656980057012
"6233","Fraser South",2029,11,2029-11-01,4.18095435649007,"projection_25",3.445,0.72189153439153
"6234","Fraser South",2029,11,2029-11-01,4.1278680030722,"projection_25",3.445,0.66981956989248
"6235","Fraser South",2029,11,2029-11-01,3.445,"projection_25",3.445,0
"6236","Fraser South",2030,11,2030-11-01,3.42,"projection_25",3.42,0
"6237","Fraser South",2030,11,2030-11-01,3.51333991841492,"projection_25",3.42,0.0912656980057012
"6238","Fraser South",2030,11,2030-11-01,4.15829816017316,"projection_25",3.42,0.72189153439153
"6239","Fraser South",2030,11,2030-11-01,4.10504274193549,"projection_25",3.42,0.66981956989248
"6240","Fraser South",2030,11,2030-11-01,3.42,"projection_25",3.42,0
"6241","Fraser South",2031,11,2031-11-01,3.395,"projection_25",3.395,0
"6242","Fraser South",2031,11,2031-11-01,3.48863623561624,"projection_25",3.395,0.0912656980057012
"6243","Fraser South",2031,11,2031-11-01,4.13564196385625,"projection_25",3.395,0.72189153439153
"6244","Fraser South",2031,11,2031-11-01,4.08221748079878,"projection_25",3.395,0.66981956989248
"6245","Fraser South",2031,11,2031-11-01,3.395,"projection_25",3.395,0
"6246","Fraser South",2032,11,2032-11-01,3.386,"projection_25",3.386,0
"6247","Fraser South",2032,11,2032-11-01,3.47993255281756,"projection_25",3.386,0.0912656980057012
"6248","Fraser South",2032,11,2032-11-01,4.12898576753933,"projection_25",3.386,0.72189153439153
"6249","Fraser South",2032,11,2032-11-01,4.07539221966207,"projection_25",3.386,0.66981956989248
"6250","Fraser South",2032,11,2032-11-01,3.386,"projection_25",3.386,0
"6251","Fraser South",2033,11,2033-11-01,3.377,"projection_25",3.377,0
"6252","Fraser South",2033,11,2033-11-01,3.47122887001887,"projection_25",3.377,0.0912656980057012
"6253","Fraser South",2033,11,2033-11-01,4.12232957122242,"projection_25",3.377,0.72189153439153
"6254","Fraser South",2033,11,2033-11-01,4.06856695852535,"projection_25",3.377,0.66981956989248
"6255","Fraser South",2033,11,2033-11-01,3.377,"projection_25",3.377,0
"6256","Fraser South",2034,11,2034-11-01,3.368,"projection_25",3.368,0
"6257","Fraser South",2034,11,2034-11-01,3.46252518722019,"projection_25",3.368,0.0912656980057012
"6258","Fraser South",2034,11,2034-11-01,4.11567337490551,"projection_25",3.368,0.72189153439153
"6259","Fraser South",2034,11,2034-11-01,4.06174169738864,"projection_25",3.368,0.66981956989248
"6260","Fraser South",2034,11,2034-11-01,3.368,"projection_25",3.368,0
"6261","Fraser South",2035,11,2035-11-01,3.359,"projection_25",3.359,0
"6262","Fraser South",2035,11,2035-11-01,3.45382150442151,"projection_25",3.359,0.0912656980057012
"6263","Fraser South",2035,11,2035-11-01,4.1090171785886,"projection_25",3.359,0.72189153439153
"6264","Fraser South",2035,11,2035-11-01,4.05491643625193,"projection_25",3.359,0.66981956989248
"6265","Fraser South",2035,11,2035-11-01,3.359,"projection_25",3.359,0
"6266","Fraser South",2036,11,2036-11-01,3.35,"projection_25",3.35,0
"6267","Fraser South",2036,11,2036-11-01,3.44511782162283,"projection_25",3.35,0.0912656980057012
"6268","Fraser South",2036,11,2036-11-01,4.10236098227169,"projection_25",3.35,0.72189153439153
"6269","Fraser South",2036,11,2036-11-01,4.04809117511522,"projection_25",3.35,0.66981956989248
"6270","Fraser South",2036,11,2036-11-01,3.35,"projection_25",3.35,0
"6271","Fraser South",2023,12,2023-12-01,2.62857142857143,"projection_25",2.62857142857143,0
"6272","Fraser South",2023,12,2023-12-01,2.62857142857143,"projection_25",2.62857142857143,0
"6273","Fraser South",2023,12,2023-12-01,2.77054792041478,"projection_25",2.62857142857143,0.141976491843351
"6274","Fraser South",2024,12,2024-12-01,2.60071428571429,"projection_25",2.60071428571429,0
"6275","Fraser South",2024,12,2024-12-01,2.60071428571429,"projection_25",2.60071428571429,0
"6276","Fraser South",2024,12,2024-12-01,2.74315174019349,"projection_25",2.60071428571429,0.141976491843351
"6277","Fraser South",2025,12,2025-12-01,2.57285714285714,"projection_25",2.57285714285714,0
"6278","Fraser South",2025,12,2025-12-01,2.57285714285714,"projection_25",2.57285714285714,0
"6279","Fraser South",2025,12,2025-12-01,2.7157555599722,"projection_25",2.57285714285714,0.141976491843351
"6280","Fraser South",2026,12,2026-12-01,2.545,"projection_25",2.545,0
"6281","Fraser South",2026,12,2026-12-01,2.545,"projection_25",2.545,0
"6282","Fraser South",2026,12,2026-12-01,2.68835937975092,"projection_25",2.545,0.141976491843351
"6283","Fraser South",2027,12,2027-12-01,2.524,"projection_25",2.524,0
"6284","Fraser South",2027,12,2027-12-01,2.524,"projection_25",2.524,0
"6285","Fraser South",2027,12,2027-12-01,2.66782034238677,"projection_25",2.524,0.141976491843351
"6286","Fraser South",2028,12,2028-12-01,2.503,"projection_25",2.503,0
"6287","Fraser South",2028,12,2028-12-01,2.503,"projection_25",2.503,0
"6288","Fraser South",2028,12,2028-12-01,2.64728130502263,"projection_25",2.503,0.141976491843351
"6289","Fraser South",2029,12,2029-12-01,2.482,"projection_25",2.482,0
"6290","Fraser South",2029,12,2029-12-01,2.482,"projection_25",2.482,0
"6291","Fraser South",2029,12,2029-12-01,2.62674226765848,"projection_25",2.482,0.141976491843351
"6292","Fraser South",2030,12,2030-12-01,2.461,"projection_25",2.461,0
"6293","Fraser South",2030,12,2030-12-01,2.461,"projection_25",2.461,0
"6294","Fraser South",2030,12,2030-12-01,2.60620323029434,"projection_25",2.461,0.141976491843351
"6295","Fraser South",2031,12,2031-12-01,2.44,"projection_25",2.44,0
"6296","Fraser South",2031,12,2031-12-01,2.44,"projection_25",2.44,0
"6297","Fraser South",2031,12,2031-12-01,2.58566419293019,"projection_25",2.44,0.141976491843351
"6298","Fraser South",2032,12,2032-12-01,2.43,"projection_25",2.43,0
"6299","Fraser South",2032,12,2032-12-01,2.43,"projection_25",2.43,0
"6300","Fraser South",2032,12,2032-12-01,2.57612515556605,"projection_25",2.43,0.141976491843351
"6301","Fraser South",2033,12,2033-12-01,2.42,"projection_25",2.42,0
"6302","Fraser South",2033,12,2033-12-01,2.42,"projection_25",2.42,0
"6303","Fraser South",2033,12,2033-12-01,2.5665861182019,"projection_25",2.42,0.141976491843351
"6304","Fraser South",2034,12,2034-12-01,2.41,"projection_25",2.41,0
"6305","Fraser South",2034,12,2034-12-01,2.41,"projection_25",2.41,0
"6306","Fraser South",2034,12,2034-12-01,2.55704708083776,"projection_25",2.41,0.141976491843351
"6307","Fraser South",2035,12,2035-12-01,2.4,"projection_25",2.4,0
"6308","Fraser South",2035,12,2035-12-01,2.4,"projection_25",2.4,0
"6309","Fraser South",2035,12,2035-12-01,2.54750804347361,"projection_25",2.4,0.141976491843351
"6310","Fraser South",2036,12,2036-12-01,2.39,"projection_25",2.39,0
"6311","Fraser South",2036,12,2036-12-01,2.39,"projection_25",2.39,0
"6312","Fraser South",2036,12,2036-12-01,2.53796900610947,"projection_25",2.39,0.141976491843351
"6313","Kootenay Boundary",2023,1,2023-01-01,0.695998598587625,"projection_25",0.63,0.065998598587625
"6314","Kootenay Boundary",2023,1,2023-01-01,0.63,"projection_25",0.63,0
"6315","Kootenay Boundary",2023,1,2023-01-01,0.63,"projection_25",0.63,0
"6316","Kootenay Boundary",2024,1,2024-01-01,0.691927165466156,"projection_25",0.625714285714286,0.065998598587625
"6317","Kootenay Boundary",2024,1,2024-01-01,0.625714285714286,"projection_25",0.625714285714286,0
"6318","Kootenay Boundary",2024,1,2024-01-01,0.625714285714286,"projection_25",0.625714285714286,0
"6319","Kootenay Boundary",2025,1,2025-01-01,0.687855732344688,"projection_25",0.621428571428571,0.065998598587625
"6320","Kootenay Boundary",2025,1,2025-01-01,0.621428571428571,"projection_25",0.621428571428571,0
"6321","Kootenay Boundary",2025,1,2025-01-01,0.621428571428571,"projection_25",0.621428571428571,0
"6322","Kootenay Boundary",2026,1,2026-01-01,0.683784299223219,"projection_25",0.617142857142857,0.065998598587625
"6323","Kootenay Boundary",2026,1,2026-01-01,0.617142857142857,"projection_25",0.617142857142857,0
"6324","Kootenay Boundary",2026,1,2026-01-01,0.617142857142857,"projection_25",0.617142857142857,0
"6325","Kootenay Boundary",2027,1,2027-01-01,0.680570008958893,"projection_25",0.613714285714286,0.065998598587625
"6326","Kootenay Boundary",2027,1,2027-01-01,0.613714285714286,"projection_25",0.613714285714286,0
"6327","Kootenay Boundary",2027,1,2027-01-01,0.613714285714286,"projection_25",0.613714285714286,0
"6328","Kootenay Boundary",2028,1,2028-01-01,0.677355718694567,"projection_25",0.610285714285714,0.065998598587625
"6329","Kootenay Boundary",2028,1,2028-01-01,0.610285714285714,"projection_25",0.610285714285714,0
"6330","Kootenay Boundary",2028,1,2028-01-01,0.610285714285714,"projection_25",0.610285714285714,0
"6331","Kootenay Boundary",2029,1,2029-01-01,0.674141428430241,"projection_25",0.606857142857143,0.065998598587625
"6332","Kootenay Boundary",2029,1,2029-01-01,0.606857142857143,"projection_25",0.606857142857143,0
"6333","Kootenay Boundary",2029,1,2029-01-01,0.606857142857143,"projection_25",0.606857142857143,0
"6334","Kootenay Boundary",2030,1,2030-01-01,0.670927138165915,"projection_25",0.603428571428571,0.065998598587625
"6335","Kootenay Boundary",2030,1,2030-01-01,0.603428571428571,"projection_25",0.603428571428571,0
"6336","Kootenay Boundary",2030,1,2030-01-01,0.603428571428571,"projection_25",0.603428571428571,0
"6337","Kootenay Boundary",2031,1,2031-01-01,0.667712847901589,"projection_25",0.6,0.065998598587625
"6338","Kootenay Boundary",2031,1,2031-01-01,0.6,"projection_25",0.6,0
"6339","Kootenay Boundary",2031,1,2031-01-01,0.6,"projection_25",0.6,0
"6340","Kootenay Boundary",2032,1,2032-01-01,0.665641414780121,"projection_25",0.597714285714286,0.065998598587625
"6341","Kootenay Boundary",2032,1,2032-01-01,0.597714285714286,"projection_25",0.597714285714286,0
"6342","Kootenay Boundary",2032,1,2032-01-01,0.597714285714286,"projection_25",0.597714285714286,0
"6343","Kootenay Boundary",2033,1,2033-01-01,0.663569981658652,"projection_25",0.595428571428571,0.065998598587625
"6344","Kootenay Boundary",2033,1,2033-01-01,0.595428571428571,"projection_25",0.595428571428571,0
"6345","Kootenay Boundary",2033,1,2033-01-01,0.595428571428571,"projection_25",0.595428571428571,0
"6346","Kootenay Boundary",2034,1,2034-01-01,0.661498548537183,"projection_25",0.593142857142857,0.065998598587625
"6347","Kootenay Boundary",2034,1,2034-01-01,0.593142857142857,"projection_25",0.593142857142857,0
"6348","Kootenay Boundary",2034,1,2034-01-01,0.593142857142857,"projection_25",0.593142857142857,0
"6349","Kootenay Boundary",2035,1,2035-01-01,0.659427115415714,"projection_25",0.590857142857143,0.065998598587625
"6350","Kootenay Boundary",2035,1,2035-01-01,0.590857142857143,"projection_25",0.590857142857143,0
"6351","Kootenay Boundary",2035,1,2035-01-01,0.590857142857143,"projection_25",0.590857142857143,0
"6352","Kootenay Boundary",2036,1,2036-01-01,0.657355682294245,"projection_25",0.588571428571429,0.065998598587625
"6353","Kootenay Boundary",2036,1,2036-01-01,0.588571428571429,"projection_25",0.588571428571429,0
"6354","Kootenay Boundary",2036,1,2036-01-01,0.588571428571429,"projection_25",0.588571428571429,0
"6355","Kootenay Boundary",2023,2,2023-02-01,0.588324581872711,"projection_25",0.506938775510204,0.081385806362507
"6356","Kootenay Boundary",2023,2,2023-02-01,0.506938775510204,"projection_25",0.506938775510204,0
"6357","Kootenay Boundary",2023,2,2023-02-01,0.506938775510204,"projection_25",0.506938775510204,0
"6358","Kootenay Boundary",2024,2,2024-02-01,0.583894943952738,"projection_25",0.502244897959184,0.081385806362507
"6359","Kootenay Boundary",2024,2,2024-02-01,0.502244897959184,"projection_25",0.502244897959184,0
"6360","Kootenay Boundary",2024,2,2024-02-01,0.502244897959184,"projection_25",0.502244897959184,0
"6361","Kootenay Boundary",2025,2,2025-02-01,0.579465306032764,"projection_25",0.497551020408163,0.081385806362507
"6362","Kootenay Boundary",2025,2,2025-02-01,0.497551020408163,"projection_25",0.497551020408163,0
"6363","Kootenay Boundary",2025,2,2025-02-01,0.497551020408163,"projection_25",0.497551020408163,0
"6364","Kootenay Boundary",2026,2,2026-02-01,0.575035668112791,"projection_25",0.492857142857143,0.081385806362507
"6365","Kootenay Boundary",2026,2,2026-02-01,0.492857142857143,"projection_25",0.492857142857143,0
"6366","Kootenay Boundary",2026,2,2026-02-01,0.492857142857143,"projection_25",0.492857142857143,0
"6367","Kootenay Boundary",2027,2,2027-02-01,0.571871336315267,"projection_25",0.489428571428571,0.081385806362507
"6368","Kootenay Boundary",2027,2,2027-02-01,0.489428571428571,"projection_25",0.489428571428571,0
"6369","Kootenay Boundary",2027,2,2027-02-01,0.489428571428571,"projection_25",0.489428571428571,0
"6370","Kootenay Boundary",2028,2,2028-02-01,0.568707004517742,"projection_25",0.486,0.081385806362507
"6371","Kootenay Boundary",2028,2,2028-02-01,0.486,"projection_25",0.486,0
"6372","Kootenay Boundary",2028,2,2028-02-01,0.486,"projection_25",0.486,0
"6373","Kootenay Boundary",2029,2,2029-02-01,0.565542672720218,"projection_25",0.482571428571429,0.081385806362507
"6374","Kootenay Boundary",2029,2,2029-02-01,0.482571428571429,"projection_25",0.482571428571429,0
"6375","Kootenay Boundary",2029,2,2029-02-01,0.482571428571429,"projection_25",0.482571428571429,0
"6376","Kootenay Boundary",2030,2,2030-02-01,0.562378340922694,"projection_25",0.479142857142857,0.081385806362507
"6377","Kootenay Boundary",2030,2,2030-02-01,0.479142857142857,"projection_25",0.479142857142857,0
"6378","Kootenay Boundary",2030,2,2030-02-01,0.479142857142857,"projection_25",0.479142857142857,0
"6379","Kootenay Boundary",2031,2,2031-02-01,0.55921400912517,"projection_25",0.475714285714286,0.081385806362507
"6380","Kootenay Boundary",2031,2,2031-02-01,0.475714285714286,"projection_25",0.475714285714286,0
"6381","Kootenay Boundary",2031,2,2031-02-01,0.475714285714286,"projection_25",0.475714285714286,0
"6382","Kootenay Boundary",2032,2,2032-02-01,0.556335391613359,"projection_25",0.472571428571429,0.081385806362507
"6383","Kootenay Boundary",2032,2,2032-02-01,0.472571428571429,"projection_25",0.472571428571429,0
"6384","Kootenay Boundary",2032,2,2032-02-01,0.472571428571429,"projection_25",0.472571428571429,0
"6385","Kootenay Boundary",2033,2,2033-02-01,0.553456774101549,"projection_25",0.469428571428571,0.081385806362507
"6386","Kootenay Boundary",2033,2,2033-02-01,0.469428571428571,"projection_25",0.469428571428571,0
"6387","Kootenay Boundary",2033,2,2033-02-01,0.469428571428571,"projection_25",0.469428571428571,0
"6388","Kootenay Boundary",2034,2,2034-02-01,0.550578156589739,"projection_25",0.466285714285714,0.081385806362507
"6389","Kootenay Boundary",2034,2,2034-02-01,0.466285714285714,"projection_25",0.466285714285714,0
"6390","Kootenay Boundary",2034,2,2034-02-01,0.466285714285714,"projection_25",0.466285714285714,0
"6391","Kootenay Boundary",2035,2,2035-02-01,0.547699539077929,"projection_25",0.463142857142857,0.081385806362507
"6392","Kootenay Boundary",2035,2,2035-02-01,0.463142857142857,"projection_25",0.463142857142857,0
"6393","Kootenay Boundary",2035,2,2035-02-01,0.463142857142857,"projection_25",0.463142857142857,0
"6394","Kootenay Boundary",2036,2,2036-02-01,0.544820921566119,"projection_25",0.46,0.081385806362507
"6395","Kootenay Boundary",2036,2,2036-02-01,0.46,"projection_25",0.46,0
"6396","Kootenay Boundary",2036,2,2036-02-01,0.46,"projection_25",0.46,0
"6397","Kootenay Boundary",2023,3,2023-03-01,1.10335318899342,"projection_25",0.954081632653061,0.149271556340354
"6398","Kootenay Boundary",2023,3,2023-03-01,0.954081632653061,"projection_25",0.954081632653061,0
"6399","Kootenay Boundary",2023,3,2023-03-01,1.0144461027992,"projection_25",0.954081632653061,0.060364470146141
"6400","Kootenay Boundary",2023,3,2023-03-01,0.954081632653061,"projection_25",0.954081632653061,0
"6401","Kootenay Boundary",2023,3,2023-03-01,1.0373306679259,"projection_25",0.954081632653061,0.083249035272837
"6402","Kootenay Boundary",2024,3,2024-03-01,1.09771538792402,"projection_25",0.947959183673469,0.149271556340354
"6403","Kootenay Boundary",2024,3,2024-03-01,0.947959183673469,"projection_25",0.947959183673469,0
"6404","Kootenay Boundary",2024,3,2024-03-01,1.00851964235905,"projection_25",0.947959183673469,0.060364470146141
"6405","Kootenay Boundary",2024,3,2024-03-01,0.947959183673469,"projection_25",0.947959183673469,0
"6406","Kootenay Boundary",2024,3,2024-03-01,1.03147850802187,"projection_25",0.947959183673469,0.083249035272837
"6407","Kootenay Boundary",2025,3,2025-03-01,1.09207758685462,"projection_25",0.941836734693878,0.149271556340354
"6408","Kootenay Boundary",2025,3,2025-03-01,0.941836734693878,"projection_25",0.941836734693878,0
"6409","Kootenay Boundary",2025,3,2025-03-01,1.00259318191889,"projection_25",0.941836734693878,0.060364470146141
"6410","Kootenay Boundary",2025,3,2025-03-01,0.941836734693878,"projection_25",0.941836734693878,0
"6411","Kootenay Boundary",2025,3,2025-03-01,1.02562634811784,"projection_25",0.941836734693878,0.083249035272837
"6412","Kootenay Boundary",2026,3,2026-03-01,1.08643978578523,"projection_25",0.935714285714286,0.149271556340354
"6413","Kootenay Boundary",2026,3,2026-03-01,0.935714285714286,"projection_25",0.935714285714286,0
"6414","Kootenay Boundary",2026,3,2026-03-01,0.996666721478733,"projection_25",0.935714285714286,0.060364470146141
"6415","Kootenay Boundary",2026,3,2026-03-01,0.935714285714286,"projection_25",0.935714285714286,0
"6416","Kootenay Boundary",2026,3,2026-03-01,1.01977418821381,"projection_25",0.935714285714286,0.083249035272837
"6417","Kootenay Boundary",2027,3,2027-03-01,1.08206729083828,"projection_25",0.930857142857143,0.149271556340354
"6418","Kootenay Boundary",2027,3,2027-03-01,0.930857142857143,"projection_25",0.930857142857143,0
"6419","Kootenay Boundary",2027,3,2027-03-01,0.992005567161026,"projection_25",0.930857142857143,0.060364470146141
