"","HLTH_SERVICE_DLVR_AREA_CODE","year","month","monthly_smoke","date"
"1640","43",2016,8,5.24606044710624,2016-08-01
"1641","43",2016,9,5.87991823954393,2016-09-01
"1642","43",2016,10,7.69254097060363,2016-10-01
"1643","43",2016,11,7.07469166853719,2016-11-01
"1644","43",2016,12,7.82492975324813,2016-12-01
"1645","43",2017,1,8.58712817759762,2017-01-01
"1646","43",2017,2,9.02178455632896,2017-02-01
"1647","43",2017,3,7.06068369640089,2017-03-01
"1648","43",2017,4,6.03871259561011,2017-04-01
"1649","43",2017,5,5.64754528087903,2017-05-01
"1650","43",2017,6,5.35981508887589,2017-06-01
"1651","43",2017,7,5.44015918443509,2017-07-01
"1652","43",2017,8,15.2949405931467,2017-08-01
"1653","43",2017,9,7.0521681602935,2017-09-01
"1654","43",2017,10,10.0285204800351,2017-10-01
"1655","43",2017,11,10.1436412452555,2017-11-01
"1656","43",2017,12,15.5509276876738,2017-12-01
"1657","43",2018,1,8.36014968534238,2018-01-01
"1658","43",2018,2,8.48916021014467,2018-02-01
"1659","43",2018,3,8.66280041083208,2018-03-01
"1660","43",2018,4,6.34750931493145,2018-04-01
"1661","43",2018,5,5.53127292459753,2018-05-01
"1662","43",2018,6,5.89577222109122,2018-06-01
"1663","43",2018,7,6.32996456760901,2018-07-01
"1664","43",2018,8,19.469134268359,2018-08-01
"1665","43",2018,9,6.43797951786508,2018-09-01
"1666","43",2018,10,10.4279278582283,2018-10-01
"1667","43",2018,11,9.49766508048157,2018-11-01
"1668","43",2018,12,8.46656064999753,2018-12-01
"1669","43",2019,1,9.17444233767217,2019-01-01
"1670","43",2019,2,8.65839643593308,2019-02-01
"1671","43",2019,3,8.91828898618963,2019-03-01
"1672","43",2019,4,5.53716126621722,2019-04-01
"1673","43",2019,5,5.76612864311968,2019-05-01
"1674","43",2019,6,4.99700863296105,2019-06-01
"1675","43",2019,7,6.53985367932181,2019-07-01
"1676","43",2019,8,5.9590831541038,2019-08-01
"1677","43",2019,9,5.4404579916756,2019-09-01
"1678","43",2019,10,9.09110770120785,2019-10-01
"1679","43",2019,11,10.4140294223095,2019-11-01
"1680","43",2019,12,8.83264066902472,2019-12-01
"1681","43",2020,1,7.59505639620804,2020-01-01
"1682","43",2020,2,8.12643160034017,2020-02-01
"1683","43",2020,3,7.46703086396334,2020-03-01
"1684","43",2020,4,6.15399681837984,2020-04-01
"1685","43",2020,5,6.06254532980087,2020-05-01
"1686","43",2020,6,5.93557380196505,2020-06-01
"1687","43",2020,7,6.30705811458572,2020-07-01
"1688","43",2020,8,6.45932494466698,2020-08-01
"1689","43",2020,9,9.42035522605431,2020-09-01
"1690","43",2020,10,8.21497514340031,2020-10-01
"1691","43",2020,11,7.46016594976412,2020-11-01
"1692","43",2020,12,8.27229537746474,2020-12-01
"1693","43",2021,1,8.74632825995996,2021-01-01
"1694","43",2021,2,9.09908423722504,2021-02-01
"1695","43",2021,3,8.16126551016004,2021-03-01
"1696","43",2021,4,6.5709260258091,2021-04-01
"1697","43",2021,5,6.57144769976269,2021-05-01
"1698","43",2021,6,6.1467678116898,2021-06-01
"1699","43",2021,7,6.99978996028575,2021-07-01
"1700","43",2021,8,9.21566616593332,2021-08-01
"1701","43",2021,9,6.97372319225261,2021-09-01
"1702","43",2021,10,9.28426972140537,2021-10-01
"1703","43",2021,11,10.1303489705147,2021-11-01
"1704","43",2021,12,9.75727262493945,2021-12-01
"1705","43",2022,1,8.74632825995996,2022-01-01
"1706","43",2022,2,9.09908423722504,2022-02-01
"1707","43",2022,3,8.16126551016004,2022-03-01
"1708","43",2022,4,6.5709260258091,2022-04-01
"1709","43",2022,5,6.57144769976269,2022-05-01
"1710","43",2022,6,6.1467678116898,2022-06-01
"1711","43",2022,7,6.99978996028575,2022-07-01
"1712","43",2022,8,9.21566616593332,2022-08-01
"1713","43",2022,9,6.97372319225261,2022-09-01
"1714","43",2022,10,9.28426972140537,2022-10-01
"1715","43",2022,11,10.1303489705147,2022-11-01
"1716","43",2022,12,9.75727262493945,2022-12-01
"1717","51",2012,1,7.55186734840021,2012-01-01
"1718","51",2012,2,8.3673754142447,2012-02-01
"1719","51",2012,3,7.8257622010479,2012-03-01
"1720","51",2012,4,7.2078649127838,2012-04-01
"1721","51",2012,5,6.50650806398687,2012-05-01
"1722","51",2012,6,5.86575372099653,2012-06-01
"1723","51",2012,7,6.18587631943586,2012-07-01
"1724","51",2012,8,6.04114469682402,2012-08-01
"1725","51",2012,9,6.0246093203765,2012-09-01
"1726","51",2012,10,7.31345954514266,2012-10-01
"1727","51",2012,11,7.4040466962104,2012-11-01
"1728","51",2012,12,6.72044358786926,2012-12-01
"1729","51",2013,1,8.76755891015313,2013-01-01
"1730","51",2013,2,7.99446117732634,2013-02-01
"1731","51",2013,3,8.24446827644898,2013-03-01
"1732","51",2013,4,6.80839429906286,2013-04-01
"1733","51",2013,5,6.196416946688,2013-05-01
"1734","51",2013,6,6.24147345158273,2013-06-01
"1735","51",2013,7,5.62267070093736,2013-07-01
"1736","51",2013,8,5.98319958638072,2013-08-01
"1737","51",2013,9,6.63309246797172,2013-09-01
"1738","51",2013,10,9.06458216588008,2013-10-01
"1739","51",2013,11,8.67108966536743,2013-11-01
"1740","51",2013,12,8.77252748426857,2013-12-01
"1741","51",2014,1,8.89366979050273,2014-01-01
"1742","51",2014,2,7.69360002590898,2014-02-01
"1743","51",2014,3,7.00022815420663,2014-03-01
"1744","51",2014,4,6.65212116787709,2014-04-01
"1745","51",2014,5,5.88041820623601,2014-05-01
"1746","51",2014,6,5.4397856122237,2014-06-01
"1747","51",2014,7,5.76588489416109,2014-07-01
"1748","51",2014,8,6.08691586287933,2014-08-01
"1749","51",2014,9,6.10438550618371,2014-09-01
"1750","51",2014,10,7.40513178646488,2014-10-01
"1751","51",2014,11,9.63569811843118,2014-11-01
"1752","51",2014,12,9.01477607590858,2014-12-01
"1753","51",2015,1,7.74628147268638,2015-01-01
"1754","51",2015,2,8.44548486876208,2015-02-01
"1755","51",2015,3,7.58405493456919,2015-03-01
"1756","51",2015,4,6.55143748431735,2015-04-01
"1757","51",2015,5,7.3425115000731,2015-05-01
"1758","51",2015,6,5.88673280663304,2015-06-01
"1759","51",2015,7,6.14442257595724,2015-07-01
"1760","51",2015,8,5.59232170114053,2015-08-01
"1761","51",2015,9,6.49047153580919,2015-09-01
"1762","51",2015,10,8.1208654003772,2015-10-01
"1763","51",2015,11,8.7109304965614,2015-11-01
"1764","51",2015,12,8.52621274204477,2015-12-01
"1765","51",2016,1,8.30583910394504,2016-01-01
"1766","51",2016,2,7.90444554375505,2016-02-01
"1767","51",2016,3,7.80673671448691,2016-03-01
"1768","51",2016,4,6.25360700017171,2016-04-01
"1769","51",2016,5,5.93039240333914,2016-05-01
"1770","51",2016,6,5.69756354031621,2016-06-01
"1771","51",2016,7,5.65337603492345,2016-07-01
"1772","51",2016,8,5.8411210900387,2016-08-01
"1773","51",2016,9,6.01308249286648,2016-09-01
"1774","51",2016,10,8.10289384837118,2016-10-01
"1775","51",2016,11,7.98417551094802,2016-11-01
"1776","51",2016,12,8.22674121959715,2016-12-01
"1777","51",2017,1,8.10460029887422,2017-01-01
"1778","51",2017,2,7.7988292958159,2017-02-01
"1779","51",2017,3,7.43750707519711,2017-03-01
"1780","51",2017,4,6.67888718019385,2017-04-01
"1781","51",2017,5,6.1899780653057,2017-05-01
"1782","51",2017,6,6.2143051989867,2017-06-01
"1783","51",2017,7,5.90461832732925,2017-07-01
"1784","51",2017,8,7.40447161471785,2017-08-01
"1785","51",2017,9,6.91108531879569,2017-09-01
"1786","51",2017,10,8.5062533542257,2017-10-01
"1787","51",2017,11,8.56290590589811,2017-11-01
"1788","51",2017,12,8.77812388359335,2017-12-01
"1789","51",2018,1,7.88367160074707,2018-01-01
"1790","51",2018,2,8.53101591883438,2018-02-01
"1791","51",2018,3,7.98082259919167,2018-03-01
"1792","51",2018,4,6.89698540214559,2018-04-01
"1793","51",2018,5,6.24946290325854,2018-05-01
"1794","51",2018,6,5.86904476462434,2018-06-01
"1795","51",2018,7,7.16412654944011,2018-07-01
"1796","51",2018,8,10.2982917248877,2018-08-01
"1797","51",2018,9,6.42742643142848,2018-09-01
"1798","51",2018,10,9.00568996946936,2018-10-01
"1799","51",2018,11,8.88893184444131,2018-11-01
"1800","51",2018,12,8.46711366299107,2018-12-01
"1801","51",2019,1,8.02788891403031,2019-01-01
"1802","51",2019,2,8.24649226492536,2019-02-01
"1803","51",2019,3,8.3341585775218,2019-03-01
"1804","51",2019,4,6.41406793592351,2019-04-01
"1805","51",2019,5,7.18943126658539,2019-05-01
"1806","51",2019,6,5.80177132358685,2019-06-01
"1807","51",2019,7,8.53175237361492,2019-07-01
"1808","51",2019,8,6.68987912035868,2019-08-01
"1809","51",2019,9,7.01821594870569,2019-09-01
"1810","51",2019,10,8.94698864322818,2019-10-01
"1811","51",2019,11,8.40522659708844,2019-11-01
"1812","51",2019,12,8.9720533764129,2019-12-01
"1813","51",2020,1,7.75951890070384,2020-01-01
"1814","51",2020,2,8.56739452340142,2020-02-01
"1815","51",2020,3,7.81722256911991,2020-03-01
"1816","51",2020,4,7.18140281971215,2020-04-01
"1817","51",2020,5,6.11109979700807,2020-05-01
"1818","51",2020,6,5.85690038543883,2020-06-01
"1819","51",2020,7,5.94307643066221,2020-07-01
"1820","51",2020,8,6.16411666420107,2020-08-01
"1821","51",2020,9,7.43392540332953,2020-09-01
"1822","51",2020,10,7.71787678156735,2020-10-01
"1823","51",2020,11,7.86164294997755,2020-11-01
"1824","51",2020,12,7.99811143914369,2020-12-01
"1825","51",2021,1,8.0973740420722,2021-01-01
"1826","51",2021,2,8.18648960839651,2021-02-01
"1827","51",2021,3,7.79763069468821,2021-03-01
"1828","51",2021,4,6.74191168800212,2021-04-01
"1829","51",2021,5,6.38635869695521,2021-05-01
"1830","51",2021,6,5.91834444471517,2021-06-01
"1831","51",2021,7,6.25591305485074,2021-07-01
"1832","51",2021,8,6.72991006260467,2021-08-01
"1833","51",2021,9,6.5439411205546,2021-09-01
"1834","51",2021,10,8.20936077690588,2021-10-01
"1835","51",2021,11,8.46948383009427,2021-11-01
"1836","51",2021,12,8.39688767410727,2021-12-01
"1837","51",2022,1,8.0973740420722,2022-01-01
"1838","51",2022,2,8.18648960839651,2022-02-01
"1839","51",2022,3,7.79763069468821,2022-03-01
"1840","51",2022,4,6.74191168800212,2022-04-01
"1841","51",2022,5,6.38635869695521,2022-05-01
"1842","51",2022,6,5.91834444471517,2022-06-01
"1843","51",2022,7,6.25591305485074,2022-07-01
"1844","51",2022,8,6.72991006260467,2022-08-01
"1845","51",2022,9,6.5439411205546,2022-09-01
"1846","51",2022,10,8.20936077690588,2022-10-01
"1847","51",2022,11,8.46948383009427,2022-11-01
"1848","51",2022,12,8.39688767410727,2022-12-01
"1849","52",2012,1,7.45360059287015,2012-01-01
"1850","52",2012,2,8.29174963958804,2012-02-01
"1851","52",2012,3,7.27420821534249,2012-03-01
"1852","52",2012,4,5.95938187131751,2012-04-01
"1853","52",2012,5,5.69426763503565,2012-05-01
"1854","52",2012,6,5.18878136460528,2012-06-01
"1855","52",2012,7,8.76369147180015,2012-07-01
"1856","52",2012,8,7.09971586554876,2012-08-01
"1857","52",2012,9,8.40866307033586,2012-09-01
"1858","52",2012,10,7.23618620721962,2012-10-01
"1859","52",2012,11,9.51088350878629,2012-11-01
"1860","52",2012,12,7.26531609588319,2012-12-01
"1861","52",2013,1,8.61141911281326,2013-01-01
"1862","52",2013,2,8.16276392708956,2013-02-01
"1863","52",2013,3,8.01067696307579,2013-03-01
"1864","52",2013,4,6.0920521217111,2013-04-01
"1865","52",2013,5,6.12369661265829,2013-05-01
"1866","52",2013,6,5.36755996681211,2013-06-01
"1867","52",2013,7,6.35841590675149,2013-07-01
"1868","52",2013,8,7.3138079487073,2013-08-01
"1869","52",2013,9,7.20490577560048,2013-09-01
"1870","52",2013,10,10.5331026474727,2013-10-01
"1871","52",2013,11,7.81543601709256,2013-11-01
"1872","52",2013,12,6.65212042054671,2013-12-01
"1873","52",2014,1,8.51151289214474,2014-01-01
"1874","52",2014,2,8.81155284983569,2014-02-01
"1875","52",2014,3,7.44846810233525,2014-03-01
"1876","52",2014,4,6.41881842261584,2014-04-01
"1877","52",2014,5,6.28127019006844,2014-05-01
"1878","52",2014,6,5.58113138557348,2014-06-01
"1879","52",2014,7,12.331849141384,2014-07-01
"1880","52",2014,8,15.9024468043993,2014-08-01
"1881","52",2014,9,8.21308006997276,2014-09-01
"1882","52",2014,10,6.63687934333147,2014-10-01
"1883","52",2014,11,12.1185594817703,2014-11-01
"1884","52",2014,12,9.14314129909685,2014-12-01
"1885","52",2015,1,8.36116352418001,2015-01-01
"1886","52",2015,2,8.4113627077576,2015-02-01
"1887","52",2015,3,7.32364931136908,2015-03-01
"1888","52",2015,4,6.23962888699092,2015-04-01
"1889","52",2015,5,9.15700942409623,2015-05-01
"1890","52",2015,6,7.24740619170644,2015-06-01
"1891","52",2015,7,7.77305516605722,2015-07-01
"1892","52",2015,8,6.15879061458825,2015-08-01
"1893","52",2015,9,6.50322594701788,2015-09-01
"1894","52",2015,10,9.10390457073358,2015-10-01
"1895","52",2015,11,10.2263467770091,2015-11-01
"1896","52",2015,12,8.57718695840867,2015-12-01
"1897","52",2016,1,8.82574398263506,2016-01-01
"1898","52",2016,2,8.05080297798694,2016-02-01
"1899","52",2016,3,8.31826279500342,2016-03-01
"1900","52",2016,4,7.65491183356333,2016-04-01
"1901","52",2016,5,6.94625398972213,2016-05-01
"1902","52",2016,6,6.3479728597889,2016-06-01
"1903","52",2016,7,6.08409114254464,2016-07-01
"1904","52",2016,8,6.37420971722265,2016-08-01
"1905","52",2016,9,7.06888027804286,2016-09-01
"1906","52",2016,10,8.97217070510719,2016-10-01
"1907","52",2016,11,8.70531741732948,2016-11-01
"1908","52",2016,12,9.17901581462813,2016-12-01
"1909","52",2017,1,8.03032718149926,2017-01-01
"1910","52",2017,2,8.04418896046866,2017-02-01
"1911","52",2017,3,6.87134222789034,2017-03-01
"1912","52",2017,4,6.10050148464247,2017-04-01
"1913","52",2017,5,7.09805394201045,2017-05-01
"1914","52",2017,6,7.05270483598215,2017-06-01
"1915","52",2017,7,18.274997265531,2017-07-01
"1916","52",2017,8,31.9273223567126,2017-08-01
"1917","52",2017,9,8.94003522176935,2017-09-01
"1918","52",2017,10,9.22500708260991,2017-10-01
"1919","52",2017,11,11.2678178535103,2017-11-01
"1920","52",2017,12,10.9319143531249,2017-12-01
"1921","52",2018,1,8.40968706531511,2018-01-01
"1922","52",2018,2,8.07854102495671,2018-02-01
"1923","52",2018,3,8.00622456343442,2018-03-01
"1924","52",2018,4,7.29326149684983,2018-04-01
"1925","52",2018,5,8.21525848545384,2018-05-01
"1926","52",2018,6,8.23428020940293,2018-06-01
"1927","52",2018,7,11.2475181876764,2018-07-01
"1928","52",2018,8,76.3495131767535,2018-08-01
"1929","52",2018,9,11.2862968339144,2018-09-01
"1930","52",2018,10,12.2416443941002,2018-10-01
"1931","52",2018,11,12.225347300302,2018-11-01
"1932","52",2018,12,8.74828373148914,2018-12-01
"1933","52",2019,1,8.55033086035035,2019-01-01
"1934","52",2019,2,8.45468839347305,2019-02-01
"1935","52",2019,3,8.55257073757902,2019-03-01
"1936","52",2019,4,6.21998269935269,2019-04-01
"1937","52",2019,5,9.47578639191746,2019-05-01
"1938","52",2019,6,6.69379214006684,2019-06-01
"1939","52",2019,7,9.00007296915165,2019-07-01
"1940","52",2019,8,7.30683103296628,2019-08-01
"1941","52",2019,9,6.852399762098,2019-09-01
"1942","52",2019,10,8.91520108757072,2019-10-01
"1943","52",2019,11,9.14450853183489,2019-11-01
"1944","52",2019,12,8.70478495580522,2019-12-01
"1945","52",2020,1,7.92332918926218,2020-01-01
"1946","52",2020,2,7.94533539506414,2020-02-01
"1947","52",2020,3,7.73125538377386,2020-03-01
"1948","52",2020,4,6.32941836921299,2020-04-01
"1949","52",2020,5,5.66248960610514,2020-05-01
"1950","52",2020,6,5.67706026338641,2020-06-01
"1951","52",2020,7,6.00901201864481,2020-07-01
"1952","52",2020,8,6.8653552600449,2020-08-01
"1953","52",2020,9,9.96463770598466,2020-09-01
"1954","52",2020,10,8.10811580425594,2020-10-01
"1955","52",2020,11,8.0317396617115,2020-11-01
"1956","52",2020,12,8.65060901841417,2020-12-01
"1957","52",2021,1,8.30209749303091,2021-01-01
"1958","52",2021,2,8.23355651164194,2021-02-01
"1959","52",2021,3,7.73599942734915,2021-03-01
"1960","52",2021,4,6.50160151925461,2021-04-01
"1961","52",2021,5,7.10387182700117,2021-05-01
"1962","52",2021,6,6.47312557124132,2021-06-01
"1963","52",2021,7,9.55938535018781,2021-07-01
"1964","52",2021,8,18.3745426116084,2021-08-01
"1965","52",2021,9,8.17976691149867,2021-09-01
"1966","52",2021,10,8.99394501159105,2021-10-01
"1967","52",2021,11,9.82605780671117,2021-11-01
"1968","52",2021,12,8.73415217992371,2021-12-01
"1969","52",2022,1,8.30209749303091,2022-01-01
"1970","52",2022,2,8.23355651164194,2022-02-01
"1971","52",2022,3,7.73599942734915,2022-03-01
"1972","52",2022,4,6.50160151925461,2022-04-01
"1973","52",2022,5,7.10387182700117,2022-05-01
"1974","52",2022,6,6.47312557124132,2022-06-01
"1975","52",2022,7,9.55938535018781,2022-07-01
"1976","52",2022,8,18.3745426116084,2022-08-01
"1977","52",2022,9,8.17976691149867,2022-09-01
"1978","52",2022,10,8.99394501159105,2022-10-01
"1979","52",2022,11,9.82605780671117,2022-11-01
"1980","52",2022,12,8.73415217992371,2022-12-01
"1981","53",2012,1,7.77749300178707,2012-01-01
"1982","53",2012,2,8.27953161957355,2012-02-01
"1983","53",2012,3,7.87556975817526,2012-03-01
"1984","53",2012,4,6.12577498168622,2012-04-01
"1985","53",2012,5,7.00611292528864,2012-05-01
"1986","53",2012,6,6.09425699423476,2012-06-01
"1987","53",2012,7,9.6013610723756,2012-07-01
"1988","53",2012,8,7.90848182998153,2012-08-01
"1989","53",2012,9,6.67674866224589,2012-09-01
"1990","53",2012,10,7.90842828755392,2012-10-01
"1991","53",2012,11,9.56947519497872,2012-11-01
"1992","53",2012,12,8.22881253568251,2012-12-01
"1993","53",2013,1,8.3312982254378,2013-01-01
"1994","53",2013,2,8.1792153275448,2013-02-01
"1995","53",2013,3,7.9361876212896,2013-03-01
"1996","53",2013,4,6.13396177211212,2013-04-01
"1997","53",2013,5,6.44764319093968,2013-05-01
"1998","53",2013,6,6.702864426286,2013-06-01
"1999","53",2013,7,7.22697485817569,2013-07-01
"2000","53",2013,8,6.64357311566514,2013-08-01
"2001","53",2013,9,6.10743570896385,2013-09-01
"2002","53",2013,10,7.25126395476642,2013-10-01
"2003","53",2013,11,9.33507844637185,2013-11-01
"2004","53",2013,12,7.71140342544096,2013-12-01
"2005","53",2014,1,8.31663790299775,2014-01-01
"2006","53",2014,2,8.2407220232817,2014-02-01
"2007","53",2014,3,7.39598107816208,2014-03-01
"2008","53",2014,4,6.49055998815786,2014-04-01
"2009","53",2014,5,6.24118777225654,2014-05-01
"2010","53",2014,6,6.21385419896922,2014-06-01
"2011","53",2014,7,13.5783733013507,2014-07-01
"2012","53",2014,8,18.7982765926108,2014-08-01
"2013","53",2014,9,6.07130207178407,2014-09-01
"2014","53",2014,10,7.32276212917854,2014-10-01
"2015","53",2014,11,9.80061596023811,2014-11-01
"2016","53",2014,12,9.94512375542631,2014-12-01
"2017","53",2015,1,8.49794260410817,2015-01-01
"2018","53",2015,2,8.14009328456775,2015-02-01
"2019","53",2015,3,7.43169090273349,2015-03-01
"2020","53",2015,4,5.77940377323764,2015-04-01
"2021","53",2015,5,10.3319507726542,2015-05-01
"2022","53",2015,6,7.21030262310796,2015-06-01
"2023","53",2015,7,9.63743129247437,2015-07-01
"2024","53",2015,8,5.25615595962962,2015-08-01
"2025","53",2015,9,5.10347729172888,2015-09-01
"2026","53",2015,10,7.45418550912503,2015-10-01
"2027","53",2015,11,6.92992565857566,2015-11-01
"2028","53",2015,12,9.51703163916985,2015-12-01
"2029","53",2016,1,8.95872675403217,2016-01-01
"2030","53",2016,2,8.50322713981737,2016-02-01
"2031","53",2016,3,7.84107328943459,2016-03-01
"2032","53",2016,4,5.84428212772108,2016-04-01
"2033","53",2016,5,8.19423435172106,2016-05-01
"2034","53",2016,6,6.50142584323512,2016-06-01
"2035","53",2016,7,6.59041450363191,2016-07-01
"2036","53",2016,8,5.59074436678042,2016-08-01
"2037","53",2016,9,5.33361002950518,2016-09-01
"2038","53",2016,10,9.04455498603928,2016-10-01
"2039","53",2016,11,9.02383761369923,2016-11-01
"2040","53",2016,12,7.71889227705672,2016-12-01
"2041","53",2017,1,7.73772930151974,2017-01-01
"2042","53",2017,2,7.61686160111445,2017-02-01
"2043","53",2017,3,6.8655102041016,2017-03-01
"2044","53",2017,4,5.92167276188911,2017-04-01
"2045","53",2017,5,5.89855500710739,2017-05-01
"2046","53",2017,6,6.45716423509886,2017-06-01
"2047","53",2017,7,9.6619025015015,2017-07-01
"2048","53",2017,8,8.97073095852214,2017-08-01
"2049","53",2017,9,8.103340335044,2017-09-01
"2050","53",2017,10,6.32611489241583,2017-10-01
"2051","53",2017,11,8.71468888503302,2017-11-01
"2052","53",2017,12,7.03609103704146,2017-12-01
"2053","53",2018,1,8.90506553265558,2018-01-01
"2054","53",2018,2,7.42827574601051,2018-02-01
"2055","53",2018,3,8.07414223781564,2018-03-01
"2056","53",2018,4,7.34769335259245,2018-04-01
"2057","53",2018,5,7.93636559820214,2018-05-01
"2058","53",2018,6,7.6575441873304,2018-06-01
"2059","53",2018,7,7.96146808737032,2018-07-01
"2060","53",2018,8,34.5081493728796,2018-08-01
"2061","53",2018,9,6.26706000309809,2018-09-01
"2062","53",2018,10,7.30483929817611,2018-10-01
"2063","53",2018,11,9.0757675758655,2018-11-01
"2064","53",2018,12,6.42367762036129,2018-12-01
"2065","53",2019,1,7.6066305621635,2019-01-01
"2066","53",2019,2,8.0215435510663,2019-02-01
"2067","53",2019,3,8.17077716633353,2019-03-01
"2068","53",2019,4,5.07584807433693,2019-04-01
"2069","53",2019,5,13.2218255817617,2019-05-01
"2070","53",2019,6,6.44835828921207,2019-06-01
"2071","53",2019,7,9.57968937718079,2019-07-01
"2072","53",2019,8,6.97109473244879,2019-08-01
"2073","53",2019,9,6.36611185131014,2019-09-01
"2074","53",2019,10,7.55072215801994,2019-10-01
"2075","53",2019,11,8.15363637699948,2019-11-01
"2076","53",2019,12,8.86694932443389,2019-12-01
"2077","53",2020,1,9.01756063602228,2020-01-01
"2078","53",2020,2,7.73139415496333,2020-02-01
"2079","53",2020,3,7.25654717379961,2020-03-01
"2080","53",2020,4,6.03762803189196,2020-04-01
"2081","53",2020,5,5.84016486704017,2020-05-01
"2082","53",2020,6,6.13797166812788,2020-06-01
"2083","53",2020,7,6.15617236631539,2020-07-01
"2084","53",2020,8,7.08054745135127,2020-08-01
"2085","53",2020,9,7.90230134428217,2020-09-01
"2086","53",2020,10,7.41631189750257,2020-10-01
"2087","53",2020,11,8.37422791921402,2020-11-01
"2088","53",2020,12,8.17185250483552,2020-12-01
"2089","53",2021,1,8.37215144302565,2021-01-01
"2090","53",2021,2,7.99446867882247,2021-02-01
"2091","53",2021,3,7.64987909049315,2021-03-01
"2092","53",2021,4,6.12307722233636,2021-04-01
"2093","53",2021,5,7.59539202528981,2021-05-01
"2094","53",2021,6,6.89788222117743,2021-06-01
"2095","53",2021,7,9.01820323582469,2021-07-01
"2096","53",2021,8,11.1181979248984,2021-08-01
"2097","53",2021,9,6.5041812955568,2021-09-01
"2098","53",2021,10,7.45501007257241,2021-10-01
"2099","53",2021,11,8.75073031972986,2021-11-01
"2100","53",2021,12,8.23558005236742,2021-12-01
"2101","53",2022,1,8.37215144302565,2022-01-01
"2102","53",2022,2,7.99446867882247,2022-02-01
"2103","53",2022,3,7.64987909049315,2022-03-01
"2104","53",2022,4,6.12307722233636,2022-04-01
"2105","53",2022,5,7.59539202528981,2022-05-01
"2106","53",2022,6,6.89788222117743,2022-06-01
"2107","53",2022,7,9.01820323582469,2022-07-01
"2108","53",2022,8,11.1181979248984,2022-08-01
"2109","53",2022,9,6.5041812955568,2022-09-01
"2110","53",2022,10,7.45501007257241,2022-10-01
"2111","53",2022,11,8.75073031972986,2022-11-01
"2112","53",2022,12,8.23558005236742,2022-12-01
