"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"18562","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,0.065642745831042,0.788297599413597,0.722654853582555,1,0.065642745831042,1.10421417440247
"18563","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,1.52568346038446,2.70993588584062,1.18425242545616,1,1.52568346038446,2.56425488895589
"18564","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,0.131058635217327,0.974420151312862,0.843361516095535,1,0.131058635217327,0.976772920931613
"18565","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,0,0.664723814468674,0.713173291796469,1,0,0.845714285714286
"18566","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,0.0138076202085869,0.820859894351889,0.807052274143302,1,0.0138076202085869,0.859521905922873
"18567","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,0.0180372671942129,0.789150507069602,0.771113239875389,1,0.0180372671942129,0.863751552908499
"18568","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,0,0.548639460020768,0.619213577362409,1,0,0.845714285714286
"18569","Kootenay Boundary",6,2024,2024-06-01,0.845714285714286,1.64471802849211,2.55892285138354,0.914204822891427,1,1.64471802849211,2.4904323142064
"18570","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,1.6661236204592,2.46699813084112,0.800874510381918,1,1.6661236204592,2.48469504903063
"18571","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,0.414305668191847,1.23385760960413,0.819551941412283,1,0.414305668191847,1.23287709676328
"18572","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,0.505146412771418,1.14828796638412,0.643141553612702,1,0.505146412771418,1.32371784134285
"18573","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,37.7537276648168,39.5912403369101,1.83751267209326,1,37.7537276648168,38.5722990933883
"18574","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,0.365607551462953,1.30566316199377,0.940055610530817,1,0.365607551462953,1.18417898003438
"18575","Kootenay Boundary",7,2024,2024-07-01,0.818571428571429,4.49510972926381,5.3474513468939,0.852341617630091,1,4.49510972926381,5.31368115783524
"18576","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,51.3612000767397,53.3149184367035,1.95371835996382,1,51.3612000767397,52.6983429338825
"18577","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,0.92055507594353,2.10165930790604,1.18110423196251,1,0.92055507594353,2.25769793308639
"18578","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,1.52282167453857,2.75197377985462,1.22915210531605,1,1.52282167453857,2.85996453168143
"18579","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,10.6793113420467,12.0097987905443,1.33048744849764,1,10.6793113420467,12.0164541991895
"18580","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,5.62182831258098,7.73740285292671,2.11557454034573,1,5.62182831258098,6.95897116972384
"18581","Kootenay Boundary",8,2024,2024-08-01,1.33714285714286,12.9501919349,14.1651106421465,1.2149187072465,1,12.9501919349,14.2873347920429
"18582","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,5.96556487813817,6.78175297782664,0.816188099688474,1,5.96556487813817,6.92985059242388
"18583","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,0.0207934713823201,1.17012061572292,1.1493271443406,1,0.0207934713823201,0.985079185668035
"18584","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,27.0346504275204,28.2205538543117,1.18590342679128,1,27.0346504275204,27.9989361418061
